,TDE,ZXR,COM,Mean,Med,Mode,Var,ACC0,ACC1,ACC2,ACC3,Class
2232,0.488973758,1011,58227.52852,-8.27E-05,-0.00016581,-0.00016581,0.239095329,1,0.994080092,0.976730518,0.948447579,7
2237,0.342656366,-5860,71733.46899,-9.02E-05,-0.000181291,-0.000181291,0.117413377,1,0.995434732,0.982221232,0.960787224,7
2256,0.469638908,-8156,48856.19282,-8.00E-05,-0.000636841,-0.00015921,0.220560698,1,0.990470902,0.962728963,0.918032689,7
2278,0.430313909,9445,68429.37847,-7.75E-05,0,0,0.185170054,1,0.992865211,0.972629991,0.941112621,7
2284,0.492296089,2019,64136.14903,-8.33E-05,0,0,0.242355432,1,0.992410858,0.970488914,0.935285215,7
2287,0.376804031,-1603,72099.64563,-9.06E-05,-0.000181785,0,0.141981269,1,0.990069161,0.960810106,0.913236052,7
2345,0.375039207,-2837,68883.31446,-8.20E-05,0,-0.000164123,0.1406544,1,0.912078429,0.678252262,0.344383246,7
2389,0.48074183,6380,57324.30557,-8.44E-05,-0.000168407,-0.000168407,0.2311127,1,0.988476309,0.955041755,0.901487941,7
2390,0.341658015,-76,83627.0104,0.002086618,-0.000162048,-0.000162048,0.116725845,1,0.994322269,0.978369315,0.952688443,7
2422,0.243462059,-1110,71136.69233,-8.15E-05,0,-0.00016284,0.059273768,1,0.993991541,0.977463499,0.951163827,7
2454,0.341658015,-76,83627.0104,0.002086618,-0.000162048,-0.000162048,0.116725845,1,0.994322269,0.978369315,0.952688443,7
2458,0.375772016,1013,69463.52292,-9.30E-05,-0.000186116,-0.000186116,0.141204599,1,0.995309956,0.981684335,0.959639073,7
2474,0.342656366,-5860,71733.46899,-9.02E-05,-0.000181291,-0.000181291,0.117413377,1,0.995434732,0.982221232,0.960787224,7
2524,0.47033785,-2617,62174.86836,-8.90E-05,0,0,0.221217686,1,0.993844658,0.976200337,0.947769873,7
2540,0.445430232,-4366,65107.01873,-9.20E-05,0,-0.000184196,0.198408083,1,0.993889058,0.977204547,0.951056634,7
2620,0.282246933,3564,72140.51723,-9.35E-05,0,-0.000188005,0.079663322,1,0.992977122,0.973661209,0.942903022,7
2630,0.410624092,-3822,61772.09672,-8.53E-05,0,0,0.168612137,1,0.931060302,0.737411442,0.450721469,7
2730,0.382927176,-703,64122.26523,-8.96E-05,-0.000179727,-0.000179727,0.146633214,1,0.992061741,0.968821788,0.930916636,7
2735,0.376804031,-1603,72099.64563,-9.06E-05,-0.000181785,0,0.141981269,1,0.990069161,0.960810106,0.913236052,7
2740,0.431237608,1395,65452.69516,-8.94E-05,0,-0.000178955,0.185965867,1,0.865661759,0.507232089,0.02883839,7
2768,0.492296089,2019,64136.14903,-8.33E-05,0,0,0.242355432,1,0.992410858,0.970488914,0.935285215,7
2818,0.524895763,14957,65858.97823,-9.71E-05,-0.000195198,0,0.275515553,1,0.994450775,0.978547467,0.952926257,7
2829,0.395722732,3315,69615.2856,-0.000115353,-0.000231428,0,0.156596467,1,0.995114104,0.981309242,0.959455606,7
2858,0.33733234,9670,66278.37331,-0.000233449,-0.000650195,-0.000325098,0.113793053,1,0.953364448,0.822080288,0.625462804,7
2873,0.488973758,1011,58227.52852,-8.27E-05,-0.00016581,-0.00016581,0.239095329,1,0.994080092,0.976730518,0.948447579,7
3025,0.442006964,-930,62867.75737,-0.000102294,0,-0.00020496,0.195370146,1,0.988076065,0.953005033,0.895951908,7
3042,0.506540249,1734,57450.36007,-8.15E-05,0,0,0.256583017,1,0.989421342,0.958842114,0.910581254,7
3060,0.497623038,6776,56203.47068,-8.04E-05,-0.000163052,-0.000163052,0.247628682,1,0.981320334,0.927343175,0.842084986,7
3087,0.47033785,-2617,62174.86836,-8.90E-05,0,0,0.221217686,1,0.993844658,0.976200337,0.947769873,7
3089,0.48074183,6380,57324.30557,-8.44E-05,-0.000168407,-0.000168407,0.2311127,1,0.988476309,0.955041755,0.901487941,7
3095,0.506540249,1734,57450.36007,-8.15E-05,0,0,0.256583017,1,0.989421342,0.958842114,0.910581254,7
3116,0.359908766,3230,68986.37938,-9.81E-05,0,-0.000196502,0.12953431,1,0.99486572,0.980073908,0.956120751,7
3249,0.395722732,3315,69615.2856,-0.000115353,-0.000231428,0,0.156596467,1,0.995114104,0.981309242,0.959455606,7
31,0.013435012,-829,311618.3072,-4.74E-05,-9.50E-05,-9.50E-05,0.000180497,1,0.582747975,-0.18869848,-0.484885947,8
37,0.134043097,-89,49061.68191,-4.07E-05,-8.24E-05,-8.24E-05,0.01796755,1,0.744017475,0.126619956,-0.555389387,8
62,0.018310565,-501,114300.7885,-3.99E-05,-7.98E-05,-7.98E-05,0.000335275,1,0.887944616,0.663178805,0.470959931,8
100,0.012621796,1428,141608.4291,-4.43E-05,-8.87E-05,-8.87E-05,0.000159308,1,0.859628677,0.593157075,0.368138963,8
101,0.057873211,204,256508.5682,-3.34E-05,0,-6.70E-05,0.003349307,1,0.775777822,0.449185434,0.459372977,8
128,0.044583823,303,141760.4222,-4.44E-05,-8.89E-05,-0.000177841,0.001987715,1,0.970105806,0.889744472,0.772782824,8
136,0.07557276,24,163196.2293,-2.85E-05,-6.04E-05,-6.04E-05,0.005711241,1,0.930245375,0.838936937,0.808071479,8
137,0.035529529,-269,163197.5959,-3.71E-05,-7.44E-05,-7.44E-05,0.001262346,1,0.781758887,0.315775711,-0.041999754,8
143,0.032570894,599,37141.33809,-3.96E-05,-7.92E-05,0,0.001060862,1,0.922114835,0.740236716,0.538669443,8
156,0.051914736,119,171679.9838,-2.83E-05,-5.82E-05,-5.82E-05,0.002695139,1,0.800903027,0.428506717,0.20024427,8
157,0.041383797,-303,211044.9027,-4.66E-05,0,0,0.001712617,1,0.92362055,0.772131121,0.650432226,8
176,0.10991273,-77,77578.56137,-2.81E-05,0,0,0.012080807,1,0.833516128,0.453301985,-0.034784174,8
193,0.033374788,67,153557.739,-3.25E-05,0,0,0.001113875,1,0.791559438,0.560441042,0.526604229,8
226,0.10159275,15,89973.84606,-3.70E-05,0,-7.48E-05,0.010321085,1,0.888457823,0.609787501,0.212785363,8
251,0.026114534,37,297564.658,-2.84E-05,-5.70E-05,-5.70E-05,0.000681968,1,0.400133977,-0.271459235,-0.490088833,8
272,0.10088167,-72,78189.25654,-2.56E-05,0,0,0.010177111,1,0.84968368,0.467787674,-0.041015942,8
312,0.046145697,-46,266363.8442,-3.87E-05,0,0,0.002129424,1,0.851164937,0.656810287,0.592005294,8
314,0.073188096,-61,70715.19047,-3.30E-05,-6.64E-05,-6.64E-05,0.005356496,1,0.542624987,0.288204126,0.260546109,8
347,0.022039219,-798,72631.09346,-4.30E-05,-8.71E-05,0,0.000485725,1,0.889712686,0.665204064,0.485185548,8
385,0.13950642,5,48663.25465,-2.57E-05,-5.15E-05,-5.15E-05,0.01946204,1,0.74958717,0.127299843,-0.558408112,8
390,0.126834248,-138,62085.73262,-2.59E-05,0,0,0.016086926,1,0.750826675,0.127622986,-0.558877259,8
420,0.118840294,48,118446.3911,-2.59E-05,0,0,0.014123015,1,0.906437935,0.653360581,0.285203752,8
432,0.060774595,41,155484.9362,-4.04E-05,0,-8.09E-05,0.00369355,1,0.87694931,0.683472716,0.527768301,8
439,0.133441671,89,71301.34058,-2.60E-05,0,0,0.017806679,1,0.821864455,0.351299789,-0.244057171,8
462,0.062353021,-35,178195.9029,-3.64E-05,-7.21E-05,0,0.003887898,1,0.883326799,0.754018186,0.80831038,8
483,0.164489349,-40,65829.8164,-2.61E-05,-5.19E-05,-5.19E-05,0.027056745,1,0.800863151,0.283006301,-0.347234713,8
489,0.129198294,-48,87856.52258,-2.59E-05,0,0,0.016692198,1,0.896988119,0.616445015,0.213244645,8
524,0.047412926,-91,155731.4057,-4.04E-05,0,-8.23E-05,0.002247984,1,0.767632852,0.485238329,0.588068912,8
529,0.026046148,100,233201.8175,-3.12E-05,0,-6.24E-05,0.000678401,1,0.687945948,0.300202165,0.126623184,8
543,0.04200809,175,186993.5665,-3.93E-05,-7.91E-05,-7.91E-05,0.001764678,1,0.957474362,0.857857946,0.756194517,8
545,0.033153673,2,77629.55079,-3.39E-05,-6.77E-05,0,0.001099165,1,0.865161436,0.507375194,0.025125243,8
546,0.044879217,159,256405.4134,-4.21E-05,-8.68E-05,-8.68E-05,0.002014142,1,0.876120741,0.718537092,0.623656443,8
549,0.050333568,-34,287674,-4.56E-05,0,0,0.002533466,1,0.813678031,0.517866789,0.453427762,8
595,0.058073312,82,149661.556,-3.42E-05,-6.82E-05,-6.82E-05,0.003372508,1,0.891577247,0.653428139,0.466338689,8
603,0.14855318,1,65782.22884,-2.53E-05,-5.09E-05,-5.09E-05,0.022068047,1,0.800433365,0.28226002,-0.347438162,8
633,0.083127802,-294,86236.21805,-3.67E-05,-7.32E-05,-7.32E-05,0.00691023,1,0.885435308,0.570795726,0.129241107,8
644,0.022747099,1237,325084.6104,-5.02E-05,-0.000100654,-0.000100654,0.000517428,1,0.79407769,0.453549276,0.321246174,8
647,0.041468008,-530,254617.223,-4.54E-05,-9.12E-05,-9.12E-05,0.001719594,1,0.925668819,0.778846426,0.662138433,8
667,0.062757161,12,118207.2851,-2.58E-05,0,0,0.003938461,1,0.892941604,0.610715406,0.252438444,8
679,0.029577077,292,264379.1646,-4.41E-05,-8.83E-05,-8.83E-05,0.000874802,1,0.920140186,0.739964229,0.58271957,8
713,0.038755851,75,311762.9804,-4.67E-05,0,0,0.001502014,1,0.874463128,0.626777786,0.488500524,8
717,0.027389519,-164,138373.6635,-3.23E-05,0,0,0.000750185,1,0.926074216,0.723031882,0.432537109,8
718,0.123003642,31,79821.00733,-3.14E-05,-6.23E-05,-6.23E-05,0.015129895,1,0.825823512,0.408404088,-0.133859543,8
735,0.072764128,-248,183079.111,-4.41E-05,-8.87E-05,-8.87E-05,0.005294616,1,0.973699072,0.917289141,0.855246827,8
807,0.051950497,4,194343.651,-4.52E-05,0,-9.08E-05,0.002698852,1,0.967414714,0.899661533,0.826187147,8
825,0.080761476,-37,259020.6911,-4.18E-05,-8.40E-05,-8.40E-05,0.006522414,1,0.953136264,0.819392388,0.613459244,8
826,0.101073466,55,36463.7703,-2.73E-05,-5.26E-05,0,0.010215845,1,0.719934203,0.038404971,-0.662180316,8
827,0.05034035,91,122007.3358,-4.06E-05,0,0,0.002534149,1,0.854394011,0.618765991,0.410945893,8
839,0.133560412,-14,64859.77147,-2.65E-05,0,0,0.017838383,1,0.777094173,0.207852656,-0.453854577,8
866,0.057568235,201,253932.978,-4.55E-05,0,-9.07E-05,0.0033141,1,0.957093421,0.860607938,0.754906152,8
893,0.021413526,-6,271831.3027,-2.83E-05,0,0,0.000458538,1,0.561155253,-0.030306364,-0.11375302,8
898,0.035443611,-130,236104.8417,-2.60E-05,0,0,0.001256249,1,0.809632496,0.622292767,0.542495431,8
916,0.071212051,-51,139848.9258,-3.33E-05,0,0,0.005071155,1,0.92648675,0.719534687,0.411740227,8
953,0.033211159,-185,307709.1369,-2.79E-05,-5.63E-05,0,0.00110298,1,0.6180278,0.284346161,0.53720087,8
954,0.028601352,-714,176419.2953,-3.57E-05,0,0,0.000818036,1,0.909984341,0.736818947,0.606212373,8
963,0.047873478,150,254649.2492,-5.47E-05,0,0,0.002291867,1,0.916927924,0.797535904,0.702470938,8
994,0.064335387,-205,87415.86855,-2.59E-05,0,-5.19E-05,0.004139041,1,0.856159331,0.469003117,-0.049776153,8
997,0.044960498,23,256906.2813,-3.49E-05,0,0.000215517,0.002021445,1,0.773104076,0.548023113,0.547404038,8
1006,0.022429566,334,272466.6822,-3.31E-05,0,0,0.000503084,1,0.639235069,0.012802781,-0.231187781,8
1019,0.039181667,74,124327.0971,-2.87E-05,0,0.000115513,0.001535202,1,0.84238147,0.457724793,0.038167232,8
1025,0.035320764,-515,211339.6003,-4.01E-05,0,8.07E-05,0.001247555,1,0.784272371,0.359317232,0.105858886,8
1046,0.045921775,111,264406.9999,-4.60E-05,-9.24E-05,-0.000184758,0.002108807,1,0.955413885,0.853925396,0.7591891,8
1065,0.059057578,232,118606.3884,-3.90E-05,-7.84E-05,-7.84E-05,0.003487796,1,0.899389248,0.660775972,0.409938003,8
1088,0.07024886,-81,177142.1645,-3.92E-05,0,0,0.004934901,1,0.948295404,0.799246926,0.569533553,8
1095,0.080260869,-89,127275.1379,-3.26E-05,0,0,0.006441806,1,0.913859938,0.68625622,0.353604952,8
1097,0.091033171,-9,171294.0691,-3.14E-05,-6.29E-05,-6.29E-05,0.008287037,1,0.948604767,0.800411129,0.571759681,8
1162,0.066903625,-129,127166.1863,-2.73E-05,0,0,0.004476094,1,0.852950743,0.47060767,-0.005540517,8
1169,0.04605672,225,170727.6193,-2.60E-05,0,0,0.002121221,1,0.840834632,0.466576266,0.073506141,8
1171,0.042803495,64,194128.2692,-4.23E-05,0,0,0.001832137,1,0.750674017,0.470580769,0.536316932,8
1176,0.026768509,63,189020.4469,-4.37E-05,0,0,0.000716551,1,0.925424897,0.772264559,0.629223961,8
1195,0.033905696,128,194206.5196,-4.10E-05,0,0,0.001149595,1,0.70196771,0.373962945,0.479904075,8
1228,0.105543727,249,79874.42528,-2.59E-05,-5.12E-05,-5.12E-05,0.011139478,1,0.820925556,0.404150349,-0.131577703,8
1267,0.055583833,68,161866.4468,-2.90E-05,0,0,0.003089562,1,0.966780645,0.882436828,0.782950256,8
1286,0.052106946,133,187023.1042,-2.88E-05,0,0,0.002715133,1,0.666680616,0.255078381,0.377603437,8
1291,0.152822324,-110,64267.16118,-2.68E-05,0,-5.39E-05,0.023354662,1,0.800795741,0.282711138,-0.347659366,8
1365,0.030122599,65,201766.0015,-5.38E-05,0,0,0.000907368,1,0.443448416,-0.282222603,-0.000850391,8
1396,0.047432409,-80,270354.338,-3.56E-05,0,0,0.002249832,1,0.844619176,0.629056735,0.626720633,8
1404,0.017040696,160,133075.7768,-3.81E-05,-7.75E-05,-7.75E-05,0.000290384,1,0.774001453,0.450657352,0.330855497,8
1425,0.108179203,78,173157.2592,-3.37E-05,0,0,0.011702739,1,0.978985412,0.92753439,0.869025278,8
1457,0.034947705,203,133393.2263,-3.47E-05,0,0,0.001221341,1,0.912122835,0.674860142,0.33613566,8
1459,0.0370148,5,185874.9347,-2.93E-05,0,0,0.001370095,1,0.384833582,-0.324394916,0.059407814,8
1475,0.066101575,100,149837.8722,-3.48E-05,-6.95E-05,-6.95E-05,0.004369417,1,0.932580285,0.773192086,0.614915169,8
1477,0.139610713,102,71166.43938,-3.31E-05,0,-6.66E-05,0.01949115,1,0.821620161,0.350877691,-0.244345726,8
1488,0.042819806,-170,194345.3508,-4.06E-05,0,0,0.001833534,1,0.90166422,0.695764502,0.530709076,8
1491,0.090162405,-22,70096.94143,-5.64E-05,0,0,0.008129256,1,0.488628413,0.253398347,0.299507318,8
1521,0.09582262,198,87139.05288,-3.97E-05,0,-7.97E-05,0.009181973,1,0.855678195,0.469282993,-0.048432926,8
1523,0.043847197,-425,114204.8854,-3.99E-05,-7.99E-05,-0.000159821,0.001922575,1,0.945509685,0.807935226,0.624169487,8
1528,0.080572197,-160,77509.05557,-3.67E-05,-7.29E-05,0,0.006491878,1,0.872224888,0.523918797,0.044224709,8
1549,0.055988486,-51,256457.1592,-2.60E-05,0,0,0.00313471,1,0.743903641,0.377723709,0.415108403,8
1567,0.11841177,93,51782.66717,-2.79E-05,-5.52E-05,-5.52E-05,0.014021346,1,0.769777525,0.205475493,-0.450608826,8
1612,0.026055621,-132,136085.5494,-2.94E-05,-5.88E-05,-5.88E-05,0.000678895,1,0.752622337,0.238211699,-0.152110909,8
1664,0.05625551,4,81057.50636,-4.44E-05,-8.92E-05,0,0.00316468,1,0.853746189,0.599376834,0.527391861,8
1732,0.055849996,47,162674.3606,-2.94E-05,-5.80E-05,0,0.003119221,1,0.906573211,0.791822274,0.762629658,8
1744,0.032411137,66,247090.1067,-3.62E-05,-7.26E-05,-7.26E-05,0.00105048,1,0.910397818,0.693177159,0.465810926,8
1751,0.033558497,519,136149.4897,-4.05E-05,-8.07E-05,-0.000161434,0.001126171,1,0.727564909,0.117133987,-0.390836951,8
1771,0.043900274,136,186963.6753,-4.14E-05,-8.33E-05,-8.33E-05,0.001927232,1,0.970431681,0.89863059,0.814236123,8
1779,0.07639546,-69,182953.6061,-5.06E-05,-0.000101667,-0.000203335,0.005836264,1,0.972673478,0.914558571,0.851226598,8
1783,0.034523429,117,287530.5258,-3.86E-05,0,0,0.001191866,1,0.619085186,0.044099684,0.052447456,8
1824,0.0294913,6,208626.5948,-2.64E-05,-5.27E-05,-5.27E-05,0.000869736,1,0.661516632,0.276723718,0.20747699,8
1833,0.064050386,95,182457.6298,-2.64E-05,-5.21E-05,0,0.004102451,1,0.919532538,0.785507777,0.720640846,8
1860,0.041996589,-9,267754.7464,-2.77E-05,0,0,0.001763713,1,0.890418763,0.675431375,0.509093972,8
1870,0.112397837,78,93768.45316,-2.58E-05,0,0,0.012633273,1,0.899264366,0.617692881,0.212398524,8
1888,0.138755424,-27,58649.66391,-2.61E-05,-5.22E-05,-5.22E-05,0.019253067,1,0.809786259,0.349038609,-0.236954553,8
1949,0.070181365,-76,133380.4888,-3.79E-05,0,0,0.004925423,1,0.923993545,0.732291836,0.468346678,8
1969,0.078413494,-65,177147.9971,-4.55E-05,0,0,0.006148674,1,0.948015123,0.798417255,0.568396737,8
1978,0.032075776,-122,240495.3802,-3.13E-05,-6.27E-05,-6.27E-05,0.001028854,1,0.691788986,0.273343241,0.207314025,8
1981,0.047889559,-403,314776.3297,-4.04E-05,0,0,0.002293408,1,0.950728346,0.832575306,0.709776596,8
1999,0.082073914,176,217302.3059,-5.21E-05,0,0,0.006736125,1,0.911814862,0.763390198,0.706576644,8
2035,0.050341958,221,110768.3697,-2.63E-05,-5.26E-05,0,0.002534312,1,0.825600247,0.44246632,0.109936833,8
2039,0.03304682,-202,126793.6184,-5.39E-05,0,0,0.001092089,1,0.839653622,0.604989781,0.33428825,8
2052,0.140047166,-184,95484.07499,-2.65E-05,0,0,0.019613208,1,0.886670135,0.574230059,0.133210403,8
2067,0.09954733,-55,93633.39353,-3.71E-05,0,0,0.00990967,1,0.898464865,0.615531906,0.209774727,8
2071,0.047063451,-122,162852.8037,-4.69E-05,-9.38E-05,-9.38E-05,0.002214966,1,0.912703943,0.713131381,0.530418595,8
2124,0.080558105,-59,61778.45859,-3.15E-05,-6.29E-05,0,0.006489607,1,0.750144915,0.126097414,-0.559617047,8
2129,0.028430194,93,296431.3513,-2.59E-05,0,0,0.000808275,1,0.450309453,-0.337481506,-0.591855074,8
2136,0.053394037,-439,258971.8204,-3.75E-05,-7.54E-05,-7.54E-05,0.002850922,1,0.949566629,0.808625859,0.598025069,8
2147,0.062510632,34,125088.1972,-2.66E-05,-5.31E-05,0,0.003907578,1,0.832739458,0.482151488,0.204599347,8
2206,0.04164823,7,209197.5896,-2.66E-05,-5.27E-05,0,0.001734574,1,0.789387062,0.615362941,0.661095275,8
2211,0.063907131,158,259829.473,-4.67E-05,-9.35E-05,-0.000280557,0.004084119,1,0.970407436,0.903537815,0.839106911,8
2307,0.142882601,-582,81307.38243,-3.42E-05,-6.91E-05,0,0.020415437,1,0.840525476,0.414224973,-0.14321355,8
2320,0.05764921,27,173590.7027,-3.52E-05,0,-7.07E-05,0.00332343,1,0.962238139,0.87593262,0.793786661,8
2347,0.165361817,-36,64912.1513,-2.60E-05,0,-5.24E-05,0.02734453,1,0.800897088,0.282966224,-0.347443231,8
2355,0.105527197,37,118896.2938,-3.62E-05,0,0,0.011135988,1,0.905012558,0.653381678,0.286266941,8
2358,0.048096957,21,254897.915,-5.09E-05,0,0,0.002313315,1,0.914163082,0.778582373,0.67867744,8
2405,0.043418292,111,260173.9521,-2.59E-05,-5.20E-05,-0.000156112,0.001885147,1,0.951607256,0.8479286,0.767359766,8
2431,0.059144968,-220,254353.7415,-4.54E-05,0,0,0.003498125,1,0.959233025,0.862332979,0.741704434,8
2492,0.069296434,153,215523.939,-4.77E-05,0,0,0.004801993,1,0.942596266,0.841251644,0.774703385,8
2557,0.039061357,-455,307164.9561,-3.45E-05,0,0,0.001525788,1,0.465414101,0.119910594,0.656282967,8
2562,0.03693478,-15,186080.9103,-2.67E-05,-5.25E-05,0,0.001364177,1,0.74448652,0.294311795,0.134720764,8
2585,0.120213696,174,138425.3386,-2.72E-05,-5.38E-05,0,0.014451332,1,0.908843249,0.654517321,0.284386684,8
2590,0.055346269,-17,325334.0628,-5.01E-05,-0.000100675,-0.000100675,0.003063207,1,0.935132561,0.805693585,0.700332877,8
2609,0.167925742,-43,57978.55297,-2.66E-05,-5.42E-05,-5.42E-05,0.028199054,1,0.808528733,0.348659295,-0.236333256,8
2612,0.049179143,4,110808.3056,-3.40E-05,-6.80E-05,-6.80E-05,0.002418587,1,0.810758284,0.448641163,0.25435142,8
2617,0.030498668,-98,240590.4108,-3.04E-05,-6.11E-05,0,0.000930168,1,0.455456676,-0.183032794,-0.081079982,8
2632,0.121134672,-14,175746.6696,-3.37E-05,-6.66E-05,-6.66E-05,0.014673608,1,0.948849679,0.801215658,0.572996828,8
2660,0.092269784,57,37053.61438,-2.72E-05,-5.38E-05,0,0.008513712,1,0.719733511,0.037638532,-0.663281076,8
2694,0.05637266,203,161969.111,-3.58E-05,0,0,0.003177875,1,0.977885522,0.924404169,0.865796927,8
2738,0.053241851,13,64239.60204,-3.27E-05,0,0,0.002834694,1,0.774479082,0.201489169,-0.458785132,8
2741,0.029345776,4,186946.1845,-2.80E-05,0,0,0.000861174,1,0.564621336,-0.180525546,-0.409146558,8
2804,0.122885302,-92,40802.99679,-2.62E-05,0,0,0.015100797,1,0.718852038,0.039128358,-0.660660792,8
2816,0.0815863,-98,159541.4671,-5.02E-05,0,0,0.006656322,1,0.940008332,0.771692299,0.519070246,8
2822,0.045756903,-38,138056.1271,-3.49E-05,-7.00E-05,0,0.002093693,1,0.933369156,0.744565201,0.461772673,8
2842,0.044645383,352,72395.91297,-4.31E-05,0,0,0.001993208,1,0.953988692,0.839700801,0.692103213,8
2864,0.131815553,-15,40645.77667,-2.62E-05,0,0,0.017375339,1,0.718291843,0.039273962,-0.660437972,8
2883,0.125037679,-88,86449.20146,-3.71E-05,-7.41E-05,-7.41E-05,0.01563442,1,0.886318082,0.572905622,0.13210938,8
2900,0.021273556,-83,253466.0115,-4.57E-05,-9.08E-05,0,0.000452562,1,0.88378914,0.696278394,0.584953682,8
2955,0.13370502,459,80913.55023,-3.26E-05,0,0,0.017877031,1,0.840368015,0.41362479,-0.143989827,8
3005,0.159300942,13,52080.4748,-2.72E-05,-5.45E-05,-5.45E-05,0.025376789,1,0.776600012,0.207790446,-0.453408552,8
3009,0.082895952,54,115362.5038,-2.18E-05,0,0,0.006871738,1,0.884534108,0.570901195,0.130910122,8
3016,0.019520588,-34,160024.7091,-3.85E-05,0,0,0.000381052,1,0.905283492,0.681775806,0.41234435,8
3030,0.042878909,88,124263.1801,-2.76E-05,0,0.000110705,0.0018386,1,0.845998816,0.465970552,0.042136977,8
3070,0.059774511,-373,273560.193,-5.50E-05,0,-0.000112854,0.003572989,1,0.922796611,0.770406775,0.67368076,8
3106,0.029441434,210,246861.0323,-3.85E-05,-7.74E-05,-7.74E-05,0.000866797,1,0.954013676,0.84201445,0.722214882,8
3117,0.02863496,695,37119.44982,-3.95E-05,-7.91E-05,0,0.000819959,1,0.919699815,0.727964901,0.510436214,8
3134,0.052307585,261,314847.5385,-4.09E-05,0,8.21E-05,0.002736082,1,0.974218383,0.913070156,0.844191947,8
3171,0.073210842,61,133172.4486,-3.89E-05,0,0,0.005359826,1,0.917297818,0.686753928,0.348915445,8
3189,0.083804392,-93,138753.3525,-4.12E-05,-8.20E-05,0,0.007023174,1,0.908399674,0.653647972,0.283540383,8
3213,0.037529637,48,139837.8218,-3.76E-05,0,0,0.001408472,1,0.919598758,0.701969354,0.390895241,8
3218,0.069829775,39,122037.7603,-2.71E-05,-5.42E-05,-5.42E-05,0.004876197,1,0.906274948,0.692661168,0.413728006,8
3225,0.048815683,162,80979.92729,-4.53E-05,0,0,0.002382969,1,0.926682778,0.785075173,0.700166469,8
3228,0.02882239,-306,176500.4899,-3.58E-05,0,0,0.000830729,1,0.930511829,0.783123391,0.637566981,8
3231,0.046112712,-81,201469.2726,-5.40E-05,0,0,0.002126379,1,0.834012024,0.586673351,0.56565688,8
3247,0.040890766,-88,188577.257,-4.35E-05,0,0,0.001672053,1,0.921510583,0.767046522,0.637113251,8
3268,0.037404039,184,158379.6109,-3.55E-05,0,0,0.001399061,1,0.623091893,0.225373816,0.552373325,8
72,0.220319021,-629,85456.22482,-3.46E-05,0,0,0.04854047,1,0.981941986,0.932363474,0.859133813,9
85,0.317402102,9639,78675.39746,-3.91E-05,-0.000155618,0,0.100744093,1,0.998404451,0.993782753,0.986404255,9
111,0.298729576,7471,123703.8107,-4.14E-05,-8.63E-05,0,0.089239358,1,0.998770622,0.995153839,0.989304507,9
116,0.179134696,-8328,113080.4821,-3.24E-05,0,0,0.032089238,1,0.99279219,0.971625098,0.937658096,9
133,0.305901364,-5062,120604.4337,-3.84E-05,-0.000159617,0,0.093575643,1,0.998910082,0.995653515,0.990267953,9
162,0.270055498,1385,106442.0365,-3.40E-05,-7.09E-05,0,0.072929971,1,0.997858299,0.991466087,0.980914139,9
168,0.311494286,5959,110085.708,-4.07E-05,-8.56E-05,0,0.097028689,1,0.999319257,0.997304349,0.994024244,9
173,0.221262719,4987,85650.38731,-3.50E-05,0,0,0.04895719,1,0.993826094,0.976873542,0.95166581,9
180,0.222801707,4855,129912.2937,-3.66E-05,0,0,0.049640599,1,0.998812673,0.995347189,0.989795235,9
202,0.209418671,-10529,109872.1525,-4.43E-05,0,0,0.043856178,1,0.99870138,0.994870737,0.988645477,9
203,0.180765183,-2935,109593.4138,-4.60E-05,0,0,0.032676049,1,0.979639679,0.923402816,0.840339373,9
240,0.145797255,-2886,129099.5446,-4.70E-05,0,0,0.021256837,1,0.988241894,0.955906649,0.908102323,9
281,0.201133342,7140,76743.42918,-5.48E-05,0,0,0.040454618,1,0.988583933,0.955479172,0.903175847,9
294,0.409061647,-15248,127539.8328,-4.43E-05,0,0,0.167331429,1,0.998956555,0.995833975,0.9906545,9
297,0.308885273,-4898,110722.319,-3.63E-05,0,0,0.095410111,1,0.998063547,0.992353617,0.983100428,9
298,0.195411313,-833,106374.2455,-3.77E-05,-7.73E-05,0,0.03818558,1,0.99817193,0.992793162,0.984084542,9
319,0.28510986,5750,92842.47746,-3.93E-05,0,0,0.081287631,1,0.997779701,0.99124545,0.980686441,9
325,0.33254858,-4474,111261.2336,-3.81E-05,-8.10E-05,0,0.110588557,1,0.998380029,0.993609321,0.985895103,9
354,0.235180023,-2327,98560.39319,-4.26E-05,-8.65E-05,0,0.055309641,1,0.994594809,0.978755616,0.953347779,9
358,0.233806819,-149,110795.3646,-4.87E-05,0,0,0.054665626,1,0.991137321,0.965265227,0.924180508,9
368,0.174661917,1305,88217.64874,-3.23E-05,6.58E-05,0,0.030506784,1,0.995399355,0.982282337,0.961810332,9
422,0.317627531,-2899,131956.3624,-5.42E-05,0,0,0.100887246,1,0.998032968,0.992256418,0.982960095,9
425,0.225714725,-448,79149.27853,-3.37E-05,-0.000140007,0,0.050947136,1,0.99838972,0.993725555,0.986354973,9
428,0.204602886,1391,104614.9189,-4.38E-05,0,0,0.041862339,1,0.995962524,0.984234962,0.965705382,9
464,0.224590929,-3572,152202.5006,-5.08E-05,0,0,0.050441083,1,0.99847437,0.993986522,0.986703984,9
498,0.278148317,7835,77277.0969,-1.58E-05,0,0,0.077366486,1,0.996832146,0.987692822,0.973366815,9
