	Filenames	Class
642	Bassoon.F4.L.wav	6
643	Bassoon.F4.R.wav	6
644	Bassoon.G2.L.wav	6
645	Bassoon.G2.R.wav	6
646	Bassoon.G3.L.wav	6
647	Bassoon.G3.R.wav	6
648	Bassoon.G4.L.wav	6
649	Bassoon.G4.R.wav	6
650	Bassoon.Gb2.L.wav	6
651	Bassoon.Gb2.R.wav	6
652	Bassoon.Gb3.L.wav	6
653	Bassoon.Gb3.R.wav	6
654	Bassoon.Gb4.L.wav	6
655	Bassoon.Gb4.R.wav	6
656	BassTrombone.A1.L.wav	7
657	BassTrombone.A1.R.wav	7
658	BassTrombone.A2.L.wav	7
659	BassTrombone.A2.R.wav	7
660	BassTrombone.Ab1.L.wav	7
661	BassTrombone.Ab1.R.wav	7
662	BassTrombone.Ab2.L.wav	7
663	BassTrombone.Ab2.R.wav	7
664	BassTrombone.B1.L.wav	7
665	BassTrombone.B1.R.wav	7
666	BassTrombone.B2.L.wav	7
667	BassTrombone.B2.R.wav	7
668	BassTrombone.Bb1.L.wav	7
669	BassTrombone.Bb1.R.wav	7
670	BassTrombone.Bb2.L.wav	7
671	BassTrombone.Bb2.R.wav	7
672	BassTrombone.C2.L.wav	7
673	BassTrombone.C2.R.wav	7
674	BassTrombone.C3.L.wav	7
675	BassTrombone.C3.R.wav	7
676	BassTrombone.D1.L.wav	7
677	BassTrombone.D1.R.wav	7
678	BassTrombone.D2.L.wav	7
679	BassTrombone.D2.R.wav	7
680	BassTrombone.D3.L.wav	7
681	BassTrombone.D3.R.wav	7
682	BassTrombone.Db1.L.wav	7
683	BassTrombone.Db1.R.wav	7
684	BassTrombone.Db2.L.wav	7
685	BassTrombone.Db2.R.wav	7
686	BassTrombone.Db3.L.wav	7
687	BassTrombone.Db3.R.wav	7
688	BassTrombone.E1.L.wav	7
689	BassTrombone.E1.R.wav	7
690	BassTrombone.E2.L.wav	7
691	BassTrombone.E2.R.wav	7
692	BassTrombone.Eb1.L.wav	7
693	BassTrombone.Eb1.R.wav	7
694	BassTrombone.Eb2.L.wav	7
695	BassTrombone.Eb2.R.wav	7
696	BassTrombone.Eb3.L.wav	7
697	BassTrombone.Eb3.R.wav	7
698	BassTrombone.F1.L.wav	7
699	BassTrombone.F1.R.wav	7
700	BassTrombone.F2.L.wav	7
701	BassTrombone.F2.R.wav	7
702	BassTrombone.G1.L.wav	7
703	BassTrombone.G1.R.wav	7
704	BassTrombone.G2.L.wav	7
705	BassTrombone.G2.R.wav	7
706	BassTrombone.Gb1.L.wav	7
707	BassTrombone.Gb1.R.wav	7
708	BassTrombone.Gb2.L.wav	7
709	BassTrombone.Gb2.R.wav	7
710	BbClarinet.A3.L.wav	8
711	BbClarinet.A3.R.wav	8
712	BbClarinet.A4.L.wav	8
713	BbClarinet.A4.R.wav	8
714	BbClarinet.A5.L.wav	8
715	BbClarinet.A5.R.wav	8
716	BbClarinet.A6.L.wav	8
717	BbClarinet.A6.R.wav	8
718	BbClarinet.Ab3.L.wav	8
719	BbClarinet.Ab3.R.wav	8
720	BbClarinet.Ab4.L.wav	8
721	BbClarinet.Ab4.R.wav	8
722	BbClarinet.Ab5.L.wav	8
723	BbClarinet.Ab5.R.wav	8
724	BbClarinet.Ab6.L.wav	8
725	BbClarinet.Ab6.R.wav	8
726	BbClarinet.B3.L.wav	8
727	BbClarinet.B3.R.wav	8
728	BbClarinet.B4.L.wav	8
729	BbClarinet.B4.R.wav	8
730	BbClarinet.B5.L.wav	8
731	BbClarinet.B5.R.wav	8
732	BbClarinet.B6.L.wav	8
733	BbClarinet.B6.R.wav	8
734	BbClarinet.Bb3.L.wav	8
735	BbClarinet.Bb3.R.wav	8
736	BbClarinet.Bb4.L.wav	8
737	BbClarinet.Bb4.R.wav	8
738	BbClarinet.Bb5.L.wav	8
739	BbClarinet.Bb5.R.wav	8
740	BbClarinet.Bb6.L.wav	8
741	BbClarinet.Bb6.R.wav	8
742	BbClarinet.C4.L.wav	8
743	BbClarinet.C4.R.wav	8
744	BbClarinet.C5.L.wav	8
745	BbClarinet.C5.R.wav	8
746	BbClarinet.C6.L.wav	8
747	BbClarinet.C6.R.wav	8
748	BbClarinet.D3.L.wav	8
749	BbClarinet.D3.R.wav	8
750	BbClarinet.D4.L.wav	8
751	BbClarinet.D4.R.wav	8
752	BbClarinet.D5.L.wav	8
753	BbClarinet.D5.R.wav	8
754	BbClarinet.D6.L.wav	8
755	BbClarinet.D6.R.wav	8
756	BbClarinet.Db4.L.wav	8
757	BbClarinet.Db4.R.wav	8
758	BbClarinet.Db5.L.wav	8
759	BbClarinet.Db5.R.wav	8
760	BbClarinet.Db6.L.wav	8
761	BbClarinet.Db6.R.wav	8
762	BbClarinet.E3.L.wav	8
763	BbClarinet.E3.R.wav	8
764	BbClarinet.E4.L.wav	8
765	BbClarinet.E4.R.wav	8
766	BbClarinet.E5.L.wav	8
767	BbClarinet.E5.R.wav	8
768	BbClarinet.E6.L.wav	8
769	BbClarinet.E6.R.wav	8
770	BbClarinet.Eb3.L.wav	8
771	BbClarinet.Eb3.R.wav	8
772	BbClarinet.Eb4.L.wav	8
773	BbClarinet.Eb4.R.wav	8
774	BbClarinet.Eb5.L.wav	8
775	BbClarinet.Eb5.R.wav	8
776	BbClarinet.Eb6.L.wav	8
777	BbClarinet.Eb6.R.wav	8
778	BbClarinet.F3.L.wav	8
779	BbClarinet.F3.R.wav	8
780	BbClarinet.F4.L.wav	8
781	BbClarinet.F4.R.wav	8
782	BbClarinet.F5.L.wav	8
783	BbClarinet.F5.R.wav	8
784	BbClarinet.F6.L.wav	8
785	BbClarinet.F6.R.wav	8
786	BbClarinet.G3.L.wav	8
787	BbClarinet.G3.R.wav	8
788	BbClarinet.G4.L.wav	8
789	BbClarinet.G4.R.wav	8
790	BbClarinet.G5.L.wav	8
791	BbClarinet.G5.R.wav	8
792	BbClarinet.G6.L.wav	8
793	BbClarinet.G6.R.wav	8
794	BbClarinet.Gb3.L.wav	8
795	BbClarinet.Gb3.R.wav	8
796	BbClarinet.Gb4.L.wav	8
797	BbClarinet.Gb4.R.wav	8
798	BbClarinet.Gb5.L.wav	8
799	BbClarinet.Gb5.R.wav	8
800	BbClarinet.Gb6.L.wav	8
801	BbClarinet.Gb6.R.wav	8
802	Cello.arco.sulA.A3.L.wav	9
803	Cello.arco.sulA.A3.R.wav	9
804	Cello.arco.sulA.A4.L.wav	9
805	Cello.arco.sulA.A4.R.wav	9
806	Cello.arco.sulA.A5.L.wav	9
807	Cello.arco.sulA.A5.R.wav	9
808	Cello.arco.sulA.Ab4.L.wav	9
809	Cello.arco.sulA.Ab4.R.wav	9
810	Cello.arco.sulA.Ab5.L.wav	9
811	Cello.arco.sulA.Ab5.R.wav	9
812	Cello.arco.sulA.B3.L.wav	9
813	Cello.arco.sulA.B3.R.wav	9
814	Cello.arco.sulA.B4.L.wav	9
815	Cello.arco.sulA.B4.R.wav	9
816	Cello.arco.sulA.Bb3.L.wav	9
817	Cello.arco.sulA.Bb3.R.wav	9
818	Cello.arco.sulA.Bb4.L.wav	9
819	Cello.arco.sulA.Bb4.R.wav	9
820	Cello.arco.sulA.C4.L.wav	9
821	Cello.arco.sulA.C4.R.wav	9
822	Cello.arco.sulA.C5.L.wav	9
823	Cello.arco.sulA.C5.R.wav	9
824	Cello.arco.sulA.D4.L.wav	9
825	Cello.arco.sulA.D4.R.wav	9
826	Cello.arco.sulA.D5.L.wav	9
827	Cello.arco.sulA.D5.R.wav	9
828	Cello.arco.sulA.Db4.L.wav	9
829	Cello.arco.sulA.Db4.R.wav	9
830	Cello.arco.sulA.Db5.L.wav	9
831	Cello.arco.sulA.Db5.R.wav	9
832	Cello.arco.sulA.E4.L.wav	9
833	Cello.arco.sulA.E4.R.wav	9
834	Cello.arco.sulA.E5.L.wav	9
835	Cello.arco.sulA.E5.R.wav	9
836	Cello.arco.sulA.Eb4.L.wav	9
837	Cello.arco.sulA.Eb4.R.wav	9
838	Cello.arco.sulA.Eb5.L.wav	9
839	Cello.arco.sulA.Eb5.R.wav	9
840	Cello.arco.sulA.F4.L.wav	9
841	Cello.arco.sulA.F4.R.wav	9
842	Cello.arco.sulA.F5.L.wav	9
843	Cello.arco.sulA.F5.R.wav	9
844	Cello.arco.sulA.G4.L.wav	9
845	Cello.arco.sulA.G4.R.wav	9
846	Cello.arco.sulA.G5.L.wav	9
847	Cello.arco.sulA.G5.R.wav	9
848	Cello.arco.sulA.Gb4.L.wav	9
849	Cello.arco.sulA.Gb4.R.wav	9
850	Cello.arco.sulA.Gb5.L.wav	9
851	Cello.arco.sulA.Gb5.R.wav	9
852	Cello.arco.sulC.A2.L.wav	9
853	Cello.arco.sulC.A2.R.wav	9
854	Cello.arco.sulC.A3.L.wav	9
855	Cello.arco.sulC.A3.R.wav	9
856	Cello.arco.sulC.Ab2.L.wav	9
857	Cello.arco.sulC.Ab2.R.wav	9
858	Cello.arco.sulC.Ab3.L.wav	9
859	Cello.arco.sulC.Ab3.R.wav	9
860	Cello.arco.sulC.B2.L.wav	9
861	Cello.arco.sulC.B2.R.wav	9
862	Cello.arco.sulC.B3.L.wav	9
863	Cello.arco.sulC.B3.R.wav	9
864	Cello.arco.sulC.Bb2.L.wav	9
865	Cello.arco.sulC.Bb2.R.wav	9
866	Cello.arco.sulC.Bb3.L.wav	9
867	Cello.arco.sulC.Bb3.R.wav	9
868	Cello.arco.sulC.C2.L.wav	9
869	Cello.arco.sulC.C2.R.wav	9
870	Cello.arco.sulC.C3.L.wav	9
871	Cello.arco.sulC.C3.R.wav	9
872	Cello.arco.sulC.C4.L.wav	9
873	Cello.arco.sulC.C4.R.wav	9
874	Cello.arco.sulC.D2.L.wav	9
875	Cello.arco.sulC.D2.R.wav	9
876	Cello.arco.sulC.D3.L.wav	9
877	Cello.arco.sulC.D3.R.wav	9
878	Cello.arco.sulC.Db2.L.wav	9
879	Cello.arco.sulC.Db2.R.wav	9
880	Cello.arco.sulC.Db3.L.wav	9
881	Cello.arco.sulC.Db3.R.wav	9
882	Cello.arco.sulC.E2.L.wav	9
883	Cello.arco.sulC.E2.R.wav	9
884	Cello.arco.sulC.E3.L.wav	9
885	Cello.arco.sulC.E3.R.wav	9
886	Cello.arco.sulC.Eb2.L.wav	9
887	Cello.arco.sulC.Eb2.R.wav	9
888	Cello.arco.sulC.Eb3.L.wav	9
889	Cello.arco.sulC.Eb3.R.wav	9
890	Cello.arco.sulC.F2.L.wav	9
891	Cello.arco.sulC.F2.R.wav	9
892	Cello.arco.sulC.F3.L.wav	9
893	Cello.arco.sulC.F3.R.wav	9
894	Cello.arco.sulC.G2.L.wav	9
895	Cello.arco.sulC.G2.R.wav	9
896	Cello.arco.sulC.G3.L.wav	9
897	Cello.arco.sulC.G3.R.wav	9
898	Cello.arco.sulC.Gb2.L.wav	9
899	Cello.arco.sulC.Gb2.R.wav	9
900	Cello.arco.sulC.Gb3.L.wav	9
901	Cello.arco.sulC.Gb3.R.wav	9
902	Cello.arco.sulD.A3.L.wav	9
903	Cello.arco.sulD.A3.R.wav	9
904	Cello.arco.sulD.A4.L.wav	9
905	Cello.arco.sulD.A4.R.wav	9
906	Cello.arco.sulD.Ab3.L.wav	9
907	Cello.arco.sulD.Ab3.R.wav	9
908	Cello.arco.sulD.Ab4.L.wav	9
909	Cello.arco.sulD.Ab4.R.wav	9
910	Cello.arco.sulD.B3.L.wav	9
911	Cello.arco.sulD.B3.R.wav	9
912	Cello.arco.sulD.B4.L.wav	9
913	Cello.arco.sulD.B4.R.wav	9
914	Cello.arco.sulD.Bb3.L.wav	9
915	Cello.arco.sulD.Bb3.R.wav	9
916	Cello.arco.sulD.Bb4.L.wav	9
917	Cello.arco.sulD.Bb4.R.wav	9
918	Cello.arco.sulD.C4.L.wav	9
919	Cello.arco.sulD.C4.R.wav	9
920	Cello.arco.sulD.C5.L.wav	9
921	Cello.arco.sulD.C5.R.wav	9
922	Cello.arco.sulD.D3.L.wav	9
923	Cello.arco.sulD.D3.R.wav	9
924	Cello.arco.sulD.D4.L.wav	9
925	Cello.arco.sulD.D4.R.wav	9
926	Cello.arco.sulD.D5.L.wav	9
927	Cello.arco.sulD.D5.R.wav	9
928	Cello.arco.sulD.Db4.L.wav	9
929	Cello.arco.sulD.Db4.R.wav	9
930	Cello.arco.sulD.Db5.L.wav	9
931	Cello.arco.sulD.Db5.R.wav	9
932	Cello.arco.sulD.E3.L.wav	9
933	Cello.arco.sulD.E3.R.wav	9
934	Cello.arco.sulD.E4.L.wav	9
935	Cello.arco.sulD.E4.R.wav	9
936	Cello.arco.sulD.Eb3.L.wav	9
937	Cello.arco.sulD.Eb3.R.wav	9
938	Cello.arco.sulD.Eb4.L.wav	9
939	Cello.arco.sulD.Eb4.R.wav	9
940	Cello.arco.sulD.F3.L.wav	9
941	Cello.arco.sulD.F3.R.wav	9
942	Cello.arco.sulD.F4.L.wav	9
943	Cello.arco.sulD.F4.R.wav	9
944	Cello.arco.sulD.G3.L.wav	9
945	Cello.arco.sulD.G3.R.wav	9
946	Cello.arco.sulD.G4.L.wav	9
947	Cello.arco.sulD.G4.R.wav	9
948	Cello.arco.sulD.Gb3.L.wav	9
949	Cello.arco.sulD.Gb3.R.wav	9
950	Cello.arco.sulD.Gb4.L.wav	9
951	Cello.arco.sulD.Gb4.R.wav	9
952	Cello.arco.sulG.A2.L.wav	9
953	Cello.arco.sulG.A2.R.wav	9
954	Cello.arco.sulG.A3.L.wav	9
955	Cello.arco.sulG.A3.R.wav	9
956	Cello.arco.sulG.Ab2.L.wav	9
957	Cello.arco.sulG.Ab2.R.wav	9
958	Cello.arco.sulG.Ab3.L.wav	9
959	Cello.arco.sulG.Ab3.R.wav	9
960	Cello.arco.sulG.B2.L.wav	9
961	Cello.arco.sulG.B2.R.wav	9
962	Cello.arco.sulG.B3.L.wav	9
963	Cello.arco.sulG.B3.R.wav	9
964	Cello.arco.sulG.Bb2.L.wav	9
965	Cello.arco.sulG.Bb2.R.wav	9
966	Cello.arco.sulG.Bb3.L.wav	9
967	Cello.arco.sulG.Bb3.R.wav	9
968	Cello.arco.sulG.C3.L.wav	9
969	Cello.arco.sulG.C3.R.wav	9
970	Cello.arco.sulG.C4.L.wav	9
971	Cello.arco.sulG.C4.R.wav	9
972	Cello.arco.sulG.D3.L.wav	9
973	Cello.arco.sulG.D3.R.wav	9
974	Cello.arco.sulG.D4.L.wav	9
975	Cello.arco.sulG.D4.R.wav	9
976	Cello.arco.sulG.Db3.L.wav	9
977	Cello.arco.sulG.Db3.R.wav	9
978	Cello.arco.sulG.Db4.L.wav	9
979	Cello.arco.sulG.Db4.R.wav	9
980	Cello.arco.sulG.E3.L.wav	9
981	Cello.arco.sulG.E3.R.wav	9
982	Cello.arco.sulG.Eb3.L.wav	9
983	Cello.arco.sulG.Eb3.R.wav	9
984	Cello.arco.sulG.F3.L.wav	9
985	Cello.arco.sulG.F3.R.wav	9
986	Cello.arco.sulG.G2.L.wav	9
987	Cello.arco.sulG.G2.R.wav	9
988	Cello.arco.sulG.G3.L.wav	9
989	Cello.arco.sulG.G3.R.wav	9
990	Cello.arco.sulG.Gb3.L.wav	9
991	Cello.arco.sulG.Gb3.R.wav	9
992	EbClarinet.A3.L.wav	10
993	EbClarinet.A3.R.wav	10
994	EbClarinet.A4.L.wav	10
995	EbClarinet.A4.R.wav	10
996	EbClarinet.A5.L.wav	10
997	EbClarinet.A5.R.wav	10
998	EbClarinet.A6.L.wav	10
999	EbClarinet.A6.R.wav	10
1000	EbClarinet.Ab3.L.wav	10
1001	EbClarinet.Ab3.R.wav	10
1002	EbClarinet.Ab4.L.wav	10
1003	EbClarinet.Ab4.R.wav	10
1004	EbClarinet.Ab5.L.wav	10
1005	EbClarinet.Ab5.R.wav	10
1006	EbClarinet.Ab6.L.wav	10
1007	EbClarinet.Ab6.R.wav	10
1008	EbClarinet.B3.L.wav	10
1009	EbClarinet.B3.R.wav	10
1010	EbClarinet.B4.L.wav	10
1011	EbClarinet.B4.R.wav	10
1012	EbClarinet.B5.L.wav	10
1013	EbClarinet.B5.R.wav	10
1014	EbClarinet.Bb3.L.wav	10
1015	EbClarinet.Bb3.R.wav	10
1016	EbClarinet.Bb4.L.wav	10
1017	EbClarinet.Bb4.R.wav	10
1018	EbClarinet.Bb5.L.wav	10
1019	EbClarinet.Bb5.R.wav	10
1020	EbClarinet.C4.L.wav	10
1021	EbClarinet.C4.R.wav	10
1022	EbClarinet.C5.L.wav	10
1023	EbClarinet.C5.R.wav	10
1024	EbClarinet.C6.L.wav	10
1025	EbClarinet.C6.R.wav	10
1026	EbClarinet.D4.L.wav	10
1027	EbClarinet.D4.R.wav	10
1028	EbClarinet.D5.L.wav	10
1029	EbClarinet.D5.R.wav	10
1030	EbClarinet.D6.L.wav	10
1031	EbClarinet.D6.R.wav	10
1032	EbClarinet.Db4.L.wav	10
1033	EbClarinet.Db4.R.wav	10
1034	EbClarinet.Db5.L.wav	10
1035	EbClarinet.Db5.R.wav	10
1036	EbClarinet.Db6.L.wav	10
1037	EbClarinet.Db6.R.wav	10
1038	EbClarinet.E4.L.wav	10
1039	EbClarinet.E4.R.wav	10
1040	EbClarinet.E5.L.wav	10
1041	EbClarinet.E5.R.wav	10
1042	EbClarinet.E6.L.wav	10
1043	EbClarinet.E6.R.wav	10
1044	EbClarinet.Eb4.L.wav	10
1045	EbClarinet.Eb4.R.wav	10
1046	EbClarinet.Eb5.L.wav	10
1047	EbClarinet.Eb5.R.wav	10
1048	EbClarinet.Eb6.L.wav	10
1049	EbClarinet.Eb6.R.wav	10
1050	EbClarinet.F4.L.wav	10
1051	EbClarinet.F4.R.wav	10
1052	EbClarinet.F5.L.wav	10
1053	EbClarinet.F5.R.wav	10
1054	EbClarinet.F6.L.wav	10
1055	EbClarinet.F6.R.wav	10
1056	EbClarinet.G3.L.wav	10
1057	EbClarinet.G3.R.wav	10
1058	EbClarinet.G4.L.wav	10
1059	EbClarinet.G4.R.wav	10
1060	EbClarinet.G5.L.wav	10
1061	EbClarinet.G5.R.wav	10
1062	EbClarinet.G6.L.wav	10
1063	EbClarinet.G6.R.wav	10
1064	EbClarinet.Gb4.L.wav	10
1065	EbClarinet.Gb4.R.wav	10
1066	EbClarinet.Gb5.L.wav	10
1067	EbClarinet.Gb5.R.wav	10
1068	EbClarinet.Gb6.L.wav	10
1069	EbClarinet.Gb6.R.wav	10
1070	Flute.nonvib.A4.L.wav	11
1071	Flute.nonvib.A4.R.wav	11
1072	Flute.nonvib.A5.L.wav	11
1073	Flute.nonvib.A5.R.wav	11
1074	Flute.nonvib.A6.L.wav	11
1075	Flute.nonvib.A6.R.wav	11
1076	Flute.nonvib.Ab4.L.wav	11
1077	Flute.nonvib.Ab4.R.wav	11
1078	Flute.nonvib.Ab5.L.wav	11
1079	Flute.nonvib.Ab5.R.wav	11
1080	Flute.nonvib.Ab6.L.wav	11
1081	Flute.nonvib.Ab6.R.wav	11
1082	Flute.nonvib.B3.L.wav	11
1083	Flute.nonvib.B3.R.wav	11
1084	Flute.nonvib.B4.L.wav	11
1085	Flute.nonvib.B4.R.wav	11
1086	Flute.nonvib.B5.L.wav	11
1087	Flute.nonvib.B5.R.wav	11
1088	Flute.nonvib.B6.L.wav	11
1089	Flute.nonvib.B6.R.wav	11
1090	Flute.nonvib.Bb4.L.wav	11
1091	Flute.nonvib.Bb4.R.wav	11
1092	Flute.nonvib.Bb5.L.wav	11
1093	Flute.nonvib.Bb5.R.wav	11
1094	Flute.nonvib.Bb6.L.wav	11
1095	Flute.nonvib.Bb6.R.wav	11
1096	Flute.nonvib.C4.L.wav	11
1097	Flute.nonvib.C4.R.wav	11
1098	Flute.nonvib.C5.L.wav	11
1099	Flute.nonvib.C5.R.wav	11
1100	Flute.nonvib.C6.L.wav	11
1101	Flute.nonvib.C6.R.wav	11
1102	Flute.nonvib.C7.L.wav	11
1103	Flute.nonvib.C7.R.wav	11
1104	Flute.nonvib.D4.L.wav	11
1105	Flute.nonvib.D4.R.wav	11
1106	Flute.nonvib.D5.L.wav	11
1107	Flute.nonvib.D5.R.wav	11
1108	Flute.nonvib.D6.L.wav	11
1109	Flute.nonvib.D6.R.wav	11
1110	Flute.nonvib.Db4.L.wav	11
1111	Flute.nonvib.Db4.R.wav	11
1112	Flute.nonvib.Db5.L.wav	11
1113	Flute.nonvib.Db5.R.wav	11
1114	Flute.nonvib.Db6.L.wav	11
1115	Flute.nonvib.Db6.R.wav	11
1116	Flute.nonvib.Db7.L.wav	11
1117	Flute.nonvib.Db7.R.wav	11
1118	Flute.nonvib.E4.L.wav	11
1119	Flute.nonvib.E4.R.wav	11
1120	Flute.nonvib.E5.L.wav	11
1121	Flute.nonvib.E5.R.wav	11
1122	Flute.nonvib.E6.L.wav	11
1123	Flute.nonvib.E6.R.wav	11
1124	Flute.nonvib.Eb4.L.wav	11
1125	Flute.nonvib.Eb4.R.wav	11
1126	Flute.nonvib.Eb5.L.wav	11
1127	Flute.nonvib.Eb5.R.wav	11
1128	Flute.nonvib.Eb6.L.wav	11
1129	Flute.nonvib.Eb6.R.wav	11
1130	Flute.nonvib.F4.L.wav	11
1131	Flute.nonvib.F4.R.wav	11
1132	Flute.nonvib.F5.L.wav	11
1133	Flute.nonvib.F5.R.wav	11
1134	Flute.nonvib.F6.L.wav	11
1135	Flute.nonvib.F6.R.wav	11
1136	Flute.nonvib.G4.L.wav	11
1137	Flute.nonvib.G4.R.wav	11
1138	Flute.nonvib.G5.L.wav	11
1139	Flute.nonvib.G5.R.wav	11
1140	Flute.nonvib.G6.L.wav	11
1141	Flute.nonvib.G6.R.wav	11
1142	Flute.nonvib.Gb4.L.wav	11
1143	Flute.nonvib.Gb4.R.wav	11
1144	Flute.nonvib.Gb5.L.wav	11
1145	Flute.nonvib.Gb5.R.wav	11
1146	Flute.nonvib.Gb6.L.wav	11
1147	Flute.nonvib.Gb6.R.wav	11
1148	Flute.vib.A4.L.wav	11
1149	Flute.vib.A4.R.wav	11
1150	Flute.vib.A5.L.wav	11
1151	Flute.vib.A5.R.wav	11
1152	Flute.vib.A6.L.wav	11
1153	Flute.vib.A6.R.wav	11
1154	Flute.vib.Ab4.L.wav	11
1155	Flute.vib.Ab4.R.wav	11
1156	Flute.vib.Ab5.L.wav	11
1157	Flute.vib.Ab5.R.wav	11
1158	Flute.vib.Ab6.L.wav	11
1159	Flute.vib.Ab6.R.wav	11
1160	Flute.vib.B3.L.wav	11
1161	Flute.vib.B3.R.wav	11
1162	Flute.vib.B4.L.wav	11
1163	Flute.vib.B4.R.wav	11
1164	Flute.vib.B5.L.wav	11
1165	Flute.vib.B5.R.wav	11
1166	Flute.vib.B6.L.wav	11
1167	Flute.vib.B6.R.wav	11
1168	Flute.vib.Bb4.L.wav	11
1169	Flute.vib.Bb4.R.wav	11
1170	Flute.vib.Bb5.L.wav	11
1171	Flute.vib.Bb5.R.wav	11
1172	Flute.vib.Bb6.L.wav	11
1173	Flute.vib.Bb6.R.wav	11
1174	Flute.vib.C4.L.wav	11
1175	Flute.vib.C4.R.wav	11
1176	Flute.vib.C5.L.wav	11
1177	Flute.vib.C5.R.wav	11
1178	Flute.vib.C6.L.wav	11
1179	Flute.vib.C6.R.wav	11
1180	Flute.vib.D4.L.wav	11
1181	Flute.vib.D4.R.wav	11
1182	Flute.vib.D5.L.wav	11
1183	Flute.vib.D5.R.wav	11
1184	Flute.vib.D6.L.wav	11
1185	Flute.vib.D6.R.wav	11
1186	Flute.vib.Db4.L.wav	11
1187	Flute.vib.Db4.R.wav	11
1188	Flute.vib.Db5.L.wav	11
1189	Flute.vib.Db5.R.wav	11
1190	Flute.vib.Db6.L.wav	11
1191	Flute.vib.Db6.R.wav	11
1192	Flute.vib.Db7.L.wav	11
1193	Flute.vib.Db7.R.wav	11
1194	Flute.vib.E4.L.wav	11
1195	Flute.vib.E4.R.wav	11
1196	Flute.vib.E5.L.wav	11
1197	Flute.vib.E5.R.wav	11
1198	Flute.vib.E6.L.wav	11
1199	Flute.vib.E6.R.wav	11
1200	Flute.vib.Eb4.L.wav	11
1201	Flute.vib.Eb4.R.wav	11
1202	Flute.vib.Eb5.L.wav	11
1203	Flute.vib.Eb5.R.wav	11
1204	Flute.vib.Eb6.L.wav	11
1205	Flute.vib.Eb6.R.wav	11
1206	Flute.vib.F4.L.wav	11
1207	Flute.vib.F4.R.wav	11
1208	Flute.vib.F5.L.wav	11
1209	Flute.vib.F5.R.wav	11
1210	Flute.vib.F6.L.wav	11
1211	Flute.vib.F6.R.wav	11
1212	Flute.vib.G4.L.wav	11
1213	Flute.vib.G4.R.wav	11
1214	Flute.vib.G5.L.wav	11
1215	Flute.vib.G5.R.wav	11
1216	Flute.vib.G6.L.wav	11
1217	Flute.vib.G6.R.wav	11
1218	Flute.vib.Gb4.L.wav	11
1219	Flute.vib.Gb4.R.wav	11
1220	Flute.vib.Gb5.L.wav	11
1221	Flute.vib.Gb5.R.wav	11
1222	Flute.vib.Gb6.L.wav	11
1223	Flute.vib.Gb6.R.wav	11
1224	Horn.A2.L.wav	12
1225	Horn.A2.R.wav	12
1226	Horn.A3.L.wav	12
1227	Horn.A3.R.wav	12
1228	Horn.A4.L.wav	12
1229	Horn.A4.R.wav	12
1230	Horn.Ab2.L.wav	12
1231	Horn.Ab2.R.wav	12
1232	Horn.Ab3.L.wav	12
1233	Horn.Ab3.R.wav	12
1234	Horn.Ab4.L.wav	12
1235	Horn.Ab4.R.wav	12
1236	Horn.B1.L.wav	12
1237	Horn.B1.R.wav	12
1238	Horn.B2.L.wav	12
1239	Horn.B2.R.wav	12
1240	Horn.B3.L.wav	12
1241	Horn.B3.R.wav	12
1242	Horn.B4.L.wav	12
1243	Horn.B4.R.wav	12
1244	Horn.Bb1.L.wav	12
1245	Horn.Bb1.R.wav	12
1246	Horn.Bb2.L.wav	12
1247	Horn.Bb2.R.wav	12
1248	Horn.Bb3.L.wav	12
1249	Horn.Bb3.R.wav	12
1250	Horn.Bb4.L.wav	12
1251	Horn.Bb4.R.wav	12
1252	Horn.C2.L.wav	12
1253	Horn.C2.R.wav	12
1254	Horn.C3.L.wav	12
1255	Horn.C3.R.wav	12
1256	Horn.C4.L.wav	12
1257	Horn.C4.R.wav	12
1258	Horn.C5.L.wav	12
1259	Horn.C5.R.wav	12
1260	Horn.D2.L.wav	12
1261	Horn.D2.R.wav	12
1262	Horn.D3.L.wav	12
1263	Horn.D3.R.wav	12
1264	Horn.D4.L.wav	12
1265	Horn.D4.R.wav	12
1266	Horn.D5.L.wav	12
1267	Horn.D5.R.wav	12
1268	Horn.Db2.L.wav	12
1269	Horn.Db2.R.wav	12
1270	Horn.Db3.L.wav	12
1271	Horn.Db3.R.wav	12
1272	Horn.Db4.L.wav	12
1273	Horn.Db4.R.wav	12
1274	Horn.Db5.L.wav	12
1275	Horn.Db5.R.wav	12
1276	Horn.E2.L.wav	12
1277	Horn.E2.R.wav	12
1278	Horn.E3.L.wav	12
1279	Horn.E3.R.wav	12
1280	Horn.E4.L.wav	12
1281	Horn.E4.R.wav	12
1282	Horn.E5.L.wav	12
1283	Horn.E5.R.wav	12
1284	Horn.Eb2.L.wav	12
1285	Horn.Eb2.R.wav	12
1286	Horn.Eb3.L.wav	12
1287	Horn.Eb3.R.wav	12
1288	Horn.Eb4.L.wav	12
1289	Horn.Eb4.R.wav	12
1290	Horn.Eb5.L.wav	12
1291	Horn.Eb5.R.wav	12
1292	Horn.F2.L.wav	12
1293	Horn.F2.R.wav	12
1294	Horn.F3.L.wav	12
1295	Horn.F3.R.wav	12
1296	Horn.F4.L.wav	12
1297	Horn.F4.R.wav	12
1298	Horn.F5.L.wav	12
1299	Horn.F5.R.wav	12
1300	Horn.G2.L.wav	12
