,Filepath,Label,Prediction
20,C:\Users\Landon\Documents\audioWAV2\BASSOON.As4.05.mezzopiano.normal.wav,6,6
21,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.025.mezzoforte.normal.wav,16,16
22,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.A5.L.wav,30,30
23,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.A3.L.wav,21,21
24,C:\Users\Landon\Documents\audioWAV2\CELLO.E4.1.fortissimo.arconormal.wav,10,10
25,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Eb5.R.wav,0,0
26,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs5.05.mezzopiano.normal.wav,16,16
27,C:\Users\Landon\Documents\audioWAV1\Flute.vib.Db7.L.wav,16,16
28,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G2.05.piano.normal.wav,4,4
29,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.1.pianissimo.arconormal.wav,31,10
30,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.B4.L.wav,10,10
31,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.A5.R.wav,32,32
32,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs4.05.mezzoforte.arconormal.wav,31,30
33,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.1.forte.arconormal.wav,3,30
34,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C3.025.mezzoforte.normal.wav,4,4
35,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs4.1.pianissimo.normal.wav,16,16
36,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs4.05.mezzoforte.normal.wav,4,4
37,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs5.05.forte.normal.wav,15,15
38,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E4.phrase.mezzoforte.staccatissimo.wav,27,27
39,C:\Users\Landon\Documents\audioWAV2\CELLO.Cs5.025.forte.arconormal.wav,10,31
40,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E3.phrase.forte.glissando.wav,19,19
41,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Bb2.R.wav,10,10
42,C:\Users\Landon\Documents\audioWAV2\CELLO.A3.025.pianissimo.arconormal.wav,10,10
43,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C5.verylong.forte.normal.wav,19,6
44,C:\Users\Landon\Documents\audioWAV2\CELLO.D4.15.forte.arconormal.wav,10,10
45,C:\Users\Landon\Documents\audioWAV2\VIOLA.As3.1.fortissimo.pizzglissando.wav,30,30
46,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E3.025.piano.normal.wav,4,4
47,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs3.verylong.mezzoforte.normal.wav,6,6
48,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As6.025.mezzoforte.arconormal.wav,31,31
49,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Bb3.L.wav,27,27
50,C:\Users\Landon\Documents\audioWAV2\BANJO.As4.verylong.forte.normal.wav,2,2
51,C:\Users\Landon\Documents\audioWAV2\CELLO.B3.15.fortissimo.arconormal.wav,10,10
52,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G4.05.forte.arconormal.wav,3,30
53,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.025.pianissimo.arconormal.wav,31,31
54,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Db2.R.wav,10,10
55,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs3.phrase.pianissimo.normal.wav,28,28
56,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E4.15.pianissimo.normal.wav,15,15
57,C:\Users\Landon\Documents\audioWAV2\OBOE.Gs4.15.forte.normal.wav,22,22
58,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.D4.R.wav,3,3
59,C:\Users\Landon\Documents\audioWAV2\VIOLA.F3.15.fortissimo.arconormal.wav,30,30
60,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.1.piano.pizznormal.wav,30,30
61,C:\Users\Landon\Documents\audioWAV2\VIOLA.D3.1.fortissimo.arconormal.wav,30,30
62,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B4.1.piano.normal.wav,19,6
63,C:\Users\Landon\Documents\audioWAV1\bells.brass.Eb6.R.wav,9,9
64,C:\Users\Landon\Documents\audioWAV1\BassTrombone.Ab2.L.wav,7,7
65,C:\Users\Landon\Documents\audioWAV2\TRUMPET.D4.05.forte.normal.wav,27,27
66,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.05.piano.arconormal.wav,31,10
67,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs3.05.mezzopiano.normal.wav,28,28
68,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.025.mezzoforte.arconormal.wav,3,16
69,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B3.15.fortissimo.normal.wav,12,4
70,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G1.05.fortissimo.normal.wav,12,12
71,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E2.phrase.mezzoforte.arcoportato.wav,3,3
72,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs2.025.forte.normal.wav,28,28
73,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs2.long.forte.minortrill.wav,28,28
74,C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Gb4.L.wav,1,1
75,C:\Users\Landon\Documents\audioWAV2\TUBA.F2.025.mezzoforte.normal.wav,28,28
76,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A5.15.mezzopiano.normal.wav,15,15
77,C:\Users\Landon\Documents\audioWAV2\FLUTE.E7.05.piano.normal.wav,16,16
78,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.1.pianissimo.normal.wav,4,4
79,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.A3.025.fortissimo.normal.wav,19,23
80,C:\Users\Landon\Documents\audioWAV2\TUBA.F1.05.forte.normal.wav,28,28
81,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.05.mezzopiano.mute.wav,28,28
82,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B6.05.piano.arconormal.wav,31,31
83,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F3.15.fortissimo.normal.wav,4,4
84,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B2.05.fortissimo.normal.wav,12,12
85,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.05.piano.normal.wav,23,23
86,C:\Users\Landon\Documents\audioWAV2\CLARINET.As5.05.fortissimo.normal.wav,11,15
87,C:\Users\Landon\Documents\audioWAV2\CLARINET.E6.05.forte.normal.wav,11,11
88,C:\Users\Landon\Documents\audioWAV2\OBOE.B5.1.forte.normal.wav,22,22
89,C:\Users\Landon\Documents\audioWAV2\TUBA.F3.1.forte.normal.wav,28,28
90,C:\Users\Landon\Documents\audioWAV2\FLUTE.A5.05.mezzoforte.normal.wav,16,10
91,C:\Users\Landon\Documents\audioWAV2\BASSOON.A4.05.forte.normal.wav,6,15
92,C:\Users\Landon\Documents\audioWAV2\CLARINET.E6.1.fortissimo.normal.wav,11,11
93,C:\Users\Landon\Documents\audioWAV2\CELLO.As4.1.forte.arconormal.wav,10,10
94,C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs4.05.pianissimo.normal.wav,16,16
95,C:\Users\Landon\Documents\audioWAV1\EbClarinet.Gb4.R.wav,14,14
96,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs4.05.forte.arconormal.wav,10,10
97,C:\Users\Landon\Documents\audioWAV1\Tuba.F3.L.wav,28,28
98,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs4.1.piano.normal.wav,23,23
99,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.025.mezzopiano.normal.wav,15,15
100,C:\Users\Landon\Documents\audioWAV2\OBOE.Ds6.15.forte.normal.wav,22,22
101,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G4.phrase.forte.minortrill.wav,4,5
102,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.Ab5.R.wav,30,30
103,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs3.1.fortissimo.normal.wav,19,19
104,C:\Users\Landon\Documents\audioWAV2\FLUTE.F5.1.piano.normal.wav,16,16
105,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.B3.L.wav,21,21
106,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs2.verylong.crescdecresc.normal.wav,19,19
107,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F3.1.fortissimo.normal.wav,27,27
108,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs5.025.fortissimo.arconormal.wav,10,10
109,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As3.025.piano.normal.wav,26,23
110,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.C4.L.wav,30,30
111,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G3.15.piano.normal.wav,19,19
112,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.C5.R.wav,27,27
113,C:\Users\Landon\Documents\audioWAV2\GUITAR.B3.verylong.piano.harmonics.wav,17,17
114,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds1.025.piano.normal.wav,12,28
115,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs5.05.forte.normal.wav,4,4
116,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs4.1.mezzoforte.normal.wav,15,15
117,C:\Users\Landon\Documents\audioWAV2\TUBA.F4.05.forte.normal.wav,28,28
118,C:\Users\Landon\Documents\audioWAV2\VIOLA.F4.025.piano.arconormal.wav,30,16
119,C:\Users\Landon\Documents\audioWAV2\BANJO.B4.verylong.piano.normal.wav,2,2
120,C:\Users\Landon\Documents\audioWAV2\TUBA.F2.05.pianissimo.normal.wav,28,28
121,C:\Users\Landon\Documents\audioWAV2\CELLO.G3.phrase.mezzoforte.arcostaccato.wav,10,10
122,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.C5.R.wav,10,10
123,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.1.mezzopiano.normal.wav,15,15
124,C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.B3.L.wav,1,1
125,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs6.15.mezzoforte.normal.wav,16,16
126,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Ab3.L.wav,21,21
127,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B1.15.mezzoforte.arconormal.wav,3,3
128,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.A5.L.wav,27,27
129,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B4.phrase.forte.arcostaccato.wav,31,31
130,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs5.05.mezzopiano.normal.wav,15,15
131,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.05.forte.arconormal.wav,3,30
132,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.15.pianissimo.normal.wav,15,15
133,C:\Users\Landon\Documents\audioWAV2\CLARINET.D6.15.forte.normal.wav,11,11
134,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G5.1.fortissimo.normal.wav,26,26
135,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs3.1.fortissimo.normal.wav,11,11
136,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B3.05.piano.normal.wav,12,26
137,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab7.L.wav,32,32
138,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B2.15.forte.arconormal.wav,3,3
139,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F3.15.mezzoforte.normal.wav,12,12
140,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds5.15.fortissimo.normal.wav,15,15
141,C:\Users\Landon\Documents\audioWAV2\CELLO.G5.025.fortissimo.arconormal.wav,10,30
142,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.E5.L.wav,30,30
143,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.D6.R.wav,30,30
144,C:\Users\Landon\Documents\audioWAV2\TUBA.G3.05.fortissimo.normal.wav,28,28
145,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.1.pianissimo.normal.wav,15,15
146,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds5.05.fortissimo.normal.wav,23,23
147,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C6.15.forte.normal.wav,27,27
148,C:\Users\Landon\Documents\audioWAV2\FLUTE.D5.phrase.mezzoforte.legato.wav,16,16
149,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.Bb4.L.wav,10,10
150,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Ab4.R.wav,29,29
151,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds5.05.fortissimo.normal.wav,11,11
152,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E4.05.mezzoforte.arconormal.wav,3,3
153,C:\Users\Landon\Documents\audioWAV1\Bassoon.Eb3.L.wav,6,6
154,C:\Users\Landon\Documents\audioWAV2\CELLO.D5.1.forte.arconormal.wav,10,30
155,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F4.025.mezzoforte.normal.wav,15,15
156,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B3.phrase.mezzoforte.nonlegato.wav,4,4
157,C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.15.forte.normal.wav,11,11
158,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.phrase.forte.nonvibrato.wav,10,10
159,C:\Users\Landon\Documents\audioWAV2\TUBA.A1.1.piano.mute.wav,28,28
160,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds4.1.pianissimo.normal.wav,27,27
161,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Eb4.L.wav,21,21
162,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs3.15.fortissimo.arconormal.wav,30,30
163,C:\Users\Landon\Documents\audioWAV2\CELLO.E2.1.piano.arconormal.wav,10,28
164,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.05.forte.normal.wav,4,4
165,C:\Users\Landon\Documents\audioWAV2\BASSOON.E4.05.forte.normal.wav,6,6
166,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.C6.L.wav,29,21
167,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E5.05.mezzopiano.normal.wav,15,4
168,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs5.025.pianissimo.normal.wav,15,4
169,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds3.1.mezzoforte.normal.wav,4,4
170,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs4.025.mezzoforte.normal.wav,15,15
171,C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.long.mezzoforte.artificialharmonic.wav,30,30
172,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Gb7.L.wav,32,32
173,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.D3.L.wav,3,3
174,C:\Users\Landon\Documents\audioWAV2\OBOE.B5.025.fortissimo.normal.wav,22,22
175,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.C4.1.forte.normal.wav,15,15
176,C:\Users\Landon\Documents\audioWAV2\CLARINET.A5.025.piano.normal.wav,11,11
177,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B5.025.forte.normal.wav,26,11
178,C:\Users\Landon\Documents\audioWAV2\CELLO.C6.05.pianissimo.arconormal.wav,10,10
179,C:\Users\Landon\Documents\audioWAV2\BASSOON.G2.15.piano.normal.wav,6,6
180,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.1.mezzoforte.arconormal.wav,3,30
181,C:\Users\Landon\Documents\audioWAV2\CELLO.F2.05.pianissimo.arconormal.wav,10,10
182,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D3.1.mezzoforte.normal.wav,12,12
183,C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.025.forte.normal.wav,16,16
184,C:\Users\Landon\Documents\audioWAV2\TUBA.E3.1.fortissimo.normal.wav,28,28
185,C:\Users\Landon\Documents\audioWAV2\CELLO.As3.05.pianissimo.arconormal.wav,10,10
186,C:\Users\Landon\Documents\audioWAV2\OBOE.E6.05.fortissimo.normal.wav,22,22
187,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As4.1.forte.normal.wav,4,4
188,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.B5.R.wav,27,27
189,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C1.15.fortissimo.normal.wav,12,12
190,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs2.15.mezzoforte.normal.wav,19,19
191,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As2.15.fortissimo.normal.wav,4,4
192,C:\Users\Landon\Documents\audioWAV2\FLUTE.As6.025.pianissimo.normal.wav,16,16
193,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs6.15.forte.arconormal.wav,30,30
194,C:\Users\Landon\Documents\audioWAV1\Bassoon.E3.L.wav,6,6
195,C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.05.mezzopiano.normal.wav,16,16
196,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs3.025.piano.normal.wav,23,23
197,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.C7.L.wav,32,32
198,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Gb6.R.wav,21,21
199,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs3.05.mezzoforte.normal.wav,26,26
200,C:\Users\Landon\Documents\audioWAV1\Flute.vib.Ab6.R.wav,16,16
201,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F3.1.piano.normal.wav,15,15
202,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G3.025.pianissimo.arconormal.wav,3,10
203,C:\Users\Landon\Documents\audioWAV2\TUBA.D3.05.mezzoforte.normal.wav,28,28
204,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs3.05.fortissimo.arconormal.wav,10,10
205,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.D5.verylong.piano.normal.wav,20,2
206,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.G6.R.wav,32,32
207,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C4.025.fortissimo.normal.wav,27,27
208,C:\Users\Landon\Documents\audioWAV2\FLUTE.As6.025.piano.normal.wav,16,16
209,C:\Users\Landon\Documents\audioWAV2\CELLO.B3.025.pianissimo.arconormal.wav,10,10
210,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs3.15.forte.normal.wav,11,11
211,C:\Users\Landon\Documents\audioWAV2\CLARINET.G5.15.piano.normal.wav,11,11
212,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C5.025.piano.normal.wav,4,4
213,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds3.025.mezzopiano.normal.wav,6,6
214,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs3.025.moltopianissimo.arconormal.wav,3,3
215,C:\Users\Landon\Documents\audioWAV2\TUBA.F1.1.mezzoforte.normal.wav,28,28
216,C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs4.025.pianissimo.normal.wav,11,11
217,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds4.1.pianissimo.normal.wav,11,11
218,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs5.1.fortissimo.normal.wav,26,26
219,C:\Users\Landon\Documents\audioWAV2\TUBA.E3.15.pianissimo.normal.wav,28,28
220,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs3.15.forte.normal.wav,27,27
221,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E3.15.pianissimo.normal.wav,26,26
222,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.F6.L.wav,21,21
223,C:\Users\Landon\Documents\audioWAV2\TUBA.As3.long.forte.glissando.wav,28,28
224,C:\Users\Landon\Documents\audioWAV2\TUBA.C3.025.pianissimo.normal.wav,28,28
225,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs6.025.mezzoforte.normal.wav,16,16
226,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.1.pianissimo.normal.wav,4,4
227,C:\Users\Landon\Documents\audioWAV2\VIOLA.E6.025.forte.arconormal.wav,30,30
228,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs6.05.mezzoforte.normal.wav,16,16
229,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab7.R.wav,32,32
230,C:\Users\Landon\Documents\audioWAV2\OBOE.As4.1.piano.normal.wav,22,22
231,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.1.forte.fluttertonguing.wav,12,23
232,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.025.piano.normal.wav,16,16
233,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.phrase.mezzoforte.arcotremolo.wav,3,3
234,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs3.05.piano.normal.wav,23,26
235,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.A3.L.wav,10,10
236,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds4.025.piano.normal.wav,11,11
237,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.A6.verylong.piano.normal.wav,20,20
238,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.D6.R.wav,29,29
239,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs2.long.piano.mute.wav,19,19
240,C:\Users\Landon\Documents\audioWAV2\CLARINET.D4.05.pianissimo.normal.wav,11,23
241,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Db2.R.wav,21,21
242,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G5.025.mezzoforte.normal.wav,27,27
243,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.C3.R.wav,3,3
244,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.B2.R.wav,3,3
245,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs3.1.forte.normal.wav,23,23
246,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As4.025.pianissimo.normal.wav,15,15
247,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Eb6.R.wav,27,27
248,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C3.05.pianissimo.arconormal.wav,3,3
249,C:\Users\Landon\Documents\audioWAV2\VIOLA.F4.1.mezzopiano.nonvibrato.wav,30,30
250,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs4.1.mezzoforte.moltovibrato.wav,30,30
251,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.C7.R.wav,31,31
252,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs4.1.piano.normal.wav,19,23
253,C:\Users\Landon\Documents\audioWAV2\CELLO.D5.05.fortissimo.arconormal.wav,10,30
254,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D3.1.forte.normal.wav,4,4
255,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs5.05.forte.normal.wav,22,22
0,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E2.025.mezzoforte.normal.wav,19,19
1,C:\Users\Landon\Documents\audioWAV2\BASSOON.As3.1.forte.normal.wav,6,23
2,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C4.verylong.crescdecresc.normal.wav,19,19
3,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.F3.R.wav,21,21
4,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A3.05.forte.normal.wav,23,23
5,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.05.pianissimo.normal.wav,15,15
6,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As3.05.forte.arconormal.wav,3,30
7,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.1.piano.arcosultasto.wav,31,31
8,C:\Users\Landon\Documents\audioWAV1\bells.brass.Bb5.R.wav,9,9
9,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.05.fortissimo.normal.wav,12,12
10,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs3.05.mezzoforte.normal.wav,4,4
11,C:\Users\Landon\Documents\audioWAV2\FLUTE.E7.1.forte.normal.wav,16,16
12,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E5.15.pianissimo.normal.wav,4,23
13,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G3.1.forte.normal.wav,12,12
14,C:\Users\Landon\Documents\audioWAV1\bells.plastic.F7.L.wav,9,9
15,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E4.05.fortissimo.normal.wav,4,4
16,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.phrase.mezzopiano.arcodetache.wav,31,31
17,C:\Users\Landon\Documents\audioWAV2\BASSOON.A3.1.mezzopiano.normal.wav,6,6
18,C:\Users\Landon\Documents\audioWAV1\Bassoon.Bb1.R.wav,6,6
19,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A3.025.pianissimo.normal.wav,15,15
20,C:\Users\Landon\Documents\audioWAV1\BassFlute.Gb4.L.wav,5,16
21,C:\Users\Landon\Documents\audioWAV2\OBOE.F4.025.forte.normal.wav,22,22
22,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E3.025.mezzoforte.normal.wav,19,19
23,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.15.pianissimo.normal.wav,28,28
24,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Cs5.long.piano.normal.wav,27,27
25,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs4.phrase.mezzoforte.staccatissimo.wav,22,11
26,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A3.025.piano.normal.wav,15,15
27,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.C4.R.wav,1,1
28,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A4.05.mezzoforte.normal.wav,15,15
29,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.Ds5.verylong.piano.tremolo.wav,20,27
30,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.D2.05.fortissimo.normal.wav,19,19
31,C:\Users\Landon\Documents\audioWAV2\CLARINET.F4.15.fortissimo.normal.wav,11,11
32,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As1.05.fortissimo.normal.wav,19,19
33,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs3.025.mezzoforte.normal.wav,15,15
34,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.1.forte.consord.wav,31,31
35,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.C4.R.wav,21,21
36,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.025.pianissimo.arconormal.wav,30,30
37,C:\Users\Landon\Documents\audioWAV2\TUBA.C2.verylong.crescdecresc.normal.wav,28,3
38,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds2.1.piano.normal.wav,19,19
39,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs4.1.forte.normal.wav,15,15
