,Filepath,Label,Prediction
22,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.F5.R.wav,31,31
23,C:\Users\Landon\Documents\audioWAV2\TUBA.D4.1.mezzoforte.normal.wav,28,28
24,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.verylong.crescdecresc.normal.wav,23,11
25,C:\Users\Landon\Documents\audioWAV2\FLUTE.F4.phrase.mezzoforte.tenuto.wav,16,16
26,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs3.05.piano.normal.wav,11,11
27,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Gb5.R.wav,29,29
28,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs4.1.pianissimo.normal.wav,23,23
29,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs4.phrase.mezzoforte.arcotenuto.wav,31,3
30,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.1.piano.normal.wav,12,12
31,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G3.15.fortissimo.normal.wav,26,26
32,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.1.fortissimo.normal.wav,28,28
33,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G5.1.pianissimo.normal.wav,15,15
34,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.B3.R.wav,0,0
35,C:\Users\Landon\Documents\audioWAV1\EbClarinet.Ab6.R.wav,14,16
36,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs6.05.fortissimo.arconormal.wav,30,30
37,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As2.025.fortissimo.normal.wav,19,30
38,C:\Users\Landon\Documents\audioWAV2\TRUMPET.As3.05.forte.normal.wav,27,27
39,C:\Users\Landon\Documents\audioWAV1\Bassoon.Db5.L.wav,6,6
40,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds3.phrase.mezzoforte.tenuto.wav,23,23
41,C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs6.025.fortissimo.normal.wav,11,30
42,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds3.05.fortissimo.arconormal.wav,30,30
43,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs1.05.forte.normal.wav,12,12
44,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F3.1.piano.normal.wav,23,23
45,C:\Users\Landon\Documents\audioWAV2\CELLO.As4.025.forte.arconormal.wav,10,31
46,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds5.long.pianissimo.normal.wav,27,27
47,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Bb3.L.wav,29,29
48,C:\Users\Landon\Documents\audioWAV1\BbClarinet.Eb3.R.wav,8,8
49,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As5.025.fortissimo.normal.wav,26,26
50,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs5.15.pianissimo.normal.wav,15,15
51,C:\Users\Landon\Documents\audioWAV1\Oboe.B5.R.wav,22,22
52,C:\Users\Landon\Documents\audioWAV1\bells.brass.A6.R.wav,9,9
53,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.1.forte.normal.wav,12,12
54,C:\Users\Landon\Documents\audioWAV2\VIOLA.As5.05.piano.arconormal.wav,30,30
55,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds4.15.forte.normal.wav,27,27
56,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs6.05.forte.normal.wav,23,23
57,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.025.fortissimo.normal.wav,28,28
58,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs3.025.mezzoforte.normal.wav,15,15
59,C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.long.forte.majortrill.wav,6,6
60,C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.Db4.R.wav,24,24
61,C:\Users\Landon\Documents\audioWAV2\CELLO.B2.025.mezzoforte.arcocollegnobattuto.wav,10,26
62,C:\Users\Landon\Documents\audioWAV2\TUBA.As2.05.fortissimo.normal.wav,28,28
63,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B4.1.forte.majortrill.wav,19,6
64,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs5.1.piano.normal.wav,4,15
65,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A5.1.fortissimo.normal.wav,26,26
66,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds5.15.piano.normal.wav,11,6
67,C:\Users\Landon\Documents\audioWAV2\VIOLA.As6.025.forte.arconormal.wav,30,22
68,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds6.15.forte.normal.wav,23,23
69,C:\Users\Landon\Documents\audioWAV2\FLUTE.B6.025.mezzoforte.normal.wav,16,16
70,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As2.05.forte.normal.wav,4,4
71,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C4.1.pianissimo.normal.wav,27,10
72,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.A3.L.wav,29,29
73,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F2.025.fortissimo.arconormal.wav,3,3
74,C:\Users\Landon\Documents\audioWAV2\OBOE.F5.15.forte.normal.wav,22,22
75,C:\Users\Landon\Documents\audioWAV2\CELLO.Ds2.025.pianissimo.arconormal.wav,10,10
76,C:\Users\Landon\Documents\audioWAV2\FLUTE.E4.1.mezzoforte.normal.wav,16,16
77,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.phrase.mezzopiano.arcomajortrill.wav,31,31
78,C:\Users\Landon\Documents\audioWAV2\VIOLA.F6.025.piano.arconormal.wav,30,30
79,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Eb3.L.wav,29,29
80,C:\Users\Landon\Documents\audioWAV1\BbClarinet.A6.L.wav,8,8
81,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs4.05.piano.normal.wav,26,26
82,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds4.05.pianissimo.normal.wav,15,15
83,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A3.1.mezzoforte.normal.wav,26,26
84,C:\Users\Landon\Documents\audioWAV2\FLUTE.E5.025.mezzopiano.normal.wav,16,27
85,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C3.025.mezzoforte.normal.wav,19,19
86,C:\Users\Landon\Documents\audioWAV2\OBOE.G5.1.piano.normal.wav,22,22
87,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Eb4.R.wav,27,27
88,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs3.15.fortissimo.normal.wav,6,6
89,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Eb4.R.wav,31,31
90,C:\Users\Landon\Documents\audioWAV2\CELLO.A3.phrase.mezzoforte.arcodetache.wav,10,4
91,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs4.15.mezzopiano.normal.wav,15,15
92,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds2.1.fortissimo.normal.wav,19,19
93,C:\Users\Landon\Documents\audioWAV2\CELLO.A4.phrase.mezzoforte.arcospiccato.wav,10,16
94,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.1.pianissimo.normal.wav,23,23
95,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.long.forte.minortrill.wav,28,28
96,C:\Users\Landon\Documents\audioWAV2\FLUTE.G4.025.mezzoforte.normal.wav,16,16
97,C:\Users\Landon\Documents\audioWAV2\BASSOON.D2.15.mezzopiano.normal.wav,6,6
98,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Fs4.05.piano.normal.wav,19,19
99,C:\Users\Landon\Documents\audioWAV2\BASSOON.F3.phrase.mezzoforte.staccato.wav,6,6
100,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E3.1.mezzoforte.normal.wav,23,26
101,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D2.025.fortissimo.arconormal.wav,3,3
102,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A5.1.mezzoforte.normal.wav,4,11
103,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.G5.L.wav,30,30
104,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.025.mezzopiano.arconormal.wav,31,31
105,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As5.025.mezzopiano.normal.wav,15,15
106,C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs6.15.pianissimo.normal.wav,11,11
107,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs6.025.forte.normal.wav,16,16
108,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.1.pianissimo.normal.wav,28,28
109,C:\Users\Landon\Documents\audioWAV2\GUITAR.Gs3.verylong.forte.normal.wav,17,17
110,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Ab4.L.wav,27,27
111,C:\Users\Landon\Documents\audioWAV2\OBOE.E4.phrase.mezzoforte.nonlegato.wav,22,16
112,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.025.mezzoforte.normal.wav,4,4
113,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.025.piano.arconormal.wav,31,31
114,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.Db4.R.wav,30,30
115,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds3.05.pianissimo.normal.wav,4,4
116,C:\Users\Landon\Documents\audioWAV1\BassClarinet.Ab2.L.wav,4,4
117,C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.1.mezzopiano.normal.wav,16,16
118,C:\Users\Landon\Documents\audioWAV2\FLUTE.E4.1.piano.normal.wav,16,16
119,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.Gb6.L.wav,31,31
120,C:\Users\Landon\Documents\audioWAV2\CLARINET.E6.1.piano.normal.wav,11,11
121,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G3.025.fortissimo.normal.wav,19,19
122,C:\Users\Landon\Documents\audioWAV2\OBOE.G6.15.forte.normal.wav,22,22
123,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A3.1.piano.normal.wav,26,19
124,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.15.mezzoforte.normal.wav,15,15
125,C:\Users\Landon\Documents\audioWAV2\TROMBONE.F2.verylong.piano.normal.wav,26,26
126,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds3.15.fortissimo.normal.wav,11,11
127,C:\Users\Landon\Documents\audioWAV2\BANJO.D6.verylong.forte.normal.wav,2,2
128,C:\Users\Landon\Documents\audioWAV2\TUBA.C2.05.pianissimo.normal.wav,28,28
129,C:\Users\Landon\Documents\audioWAV2\FLUTE.G4.025.mezzopiano.normal.wav,16,16
130,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs2.1.mezzoforte.normal.wav,12,12
131,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs5.15.mezzopiano.normal.wav,15,15
132,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.E3.L.wav,3,3
133,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As1.025.mezzoforte.normal.wav,19,19
134,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.1.fortissimo.normal.wav,15,15
135,C:\Users\Landon\Documents\audioWAV1\BbClarinet.A6.R.wav,8,8
136,C:\Users\Landon\Documents\audioWAV2\BASSOON.G2.1.fortissimo.normal.wav,6,6
137,C:\Users\Landon\Documents\audioWAV1\Flute.vib.Eb5.L.wav,16,5
138,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As3.long.piano.mute.wav,19,19
139,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.A3.05.mezzoforte.normal.wav,12,19
140,C:\Users\Landon\Documents\audioWAV2\TUBA.As3.025.mezzoforte.normal.wav,28,28
141,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs4.025.pianissimo.normal.wav,26,26
142,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E4.05.pianissimo.subtone.wav,23,28
143,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.F4.L.wav,0,0
144,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C6.15.pianissimo.normal.wav,27,8
145,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C5.phrase.mezzoforte.nonlegato.wav,27,27
146,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.05.forte.normal.wav,15,15
147,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs3.05.mezzopiano.normal.wav,6,6
148,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E5.phrase.forte.tremolo.wav,27,22
149,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As1.05.mezzoforte.normal.wav,12,12
150,C:\Users\Landon\Documents\audioWAV2\CELLO.G5.1.fortissimo.arconormal.wav,10,30
151,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D2.1.piano.arconormal.wav,3,3
152,C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs5.025.mezzoforte.normal.wav,16,16
153,C:\Users\Landon\Documents\audioWAV2\VIOLA.F3.025.forte.arconormal.wav,30,30
154,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B3.phrase.mezzoforte.nonlegato.wav,4,4
155,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds3.15.pianissimo.normal.wav,4,4
156,C:\Users\Landon\Documents\audioWAV2\CLARINET.A6.025.forte.normal.wav,11,31
157,C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs4.1.piano.normal.wav,16,16
158,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs5.05.forte.normal.wav,15,15
159,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.G1.R.wav,3,3
160,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs5.05.mezzoforte.normal.wav,15,15
161,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.C5.L.wav,10,10
162,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs3.15.pianissimo.normal.wav,15,15
163,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs3.15.pianissimo.arconormal.wav,3,3
164,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds3.verylong.crescdecresc.normal.wav,28,28
165,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.1.forte.mute.wav,28,28
166,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs1.1.mezzoforte.normal.wav,28,28
167,C:\Users\Landon\Documents\audioWAV2\VIOLA.As6.025.pianissimo.arconormal.wav,30,30
168,C:\Users\Landon\Documents\audioWAV2\BASSOON.B2.1.forte.normal.wav,6,6
169,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.G7.L.wav,32,32
170,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.E4.R.wav,30,30
171,C:\Users\Landon\Documents\audioWAV2\BASSOON.C3.phrase.mezzoforte.staccatissimo.wav,6,6
172,C:\Users\Landon\Documents\audioWAV2\BASSOON.D4.05.fortissimo.normal.wav,6,6
173,C:\Users\Landon\Documents\audioWAV1\bells.brass.C8.L.wav,9,9
174,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E2.025.piano.normal.wav,12,12
175,C:\Users\Landon\Documents\audioWAV2\GUITAR.E6.verylong.forte.harmonics.wav,17,17
176,C:\Users\Landon\Documents\audioWAV2\FLUTE.As4.15.pianissimo.normal.wav,16,16
177,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As3.1.forte.arconormal.wav,3,3
178,C:\Users\Landon\Documents\audioWAV1\Oboe.Ab6.L.wav,22,22
179,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A3.phrase.mezzoforte.staccatissimo.wav,4,3
180,C:\Users\Landon\Documents\audioWAV2\BASSOON.E4.15.mezzopiano.normal.wav,6,6
181,C:\Users\Landon\Documents\audioWAV2\FLUTE.A4.025.mezzopiano.normal.wav,16,16
182,C:\Users\Landon\Documents\audioWAV2\OBOE.Gs4.05.piano.normal.wav,22,16
183,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs2.1.mezzoforte.normal.wav,19,19
184,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C5.1.forte.normal.wav,23,23
185,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.Eb4.L.wav,30,30
186,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C7.1.mezzoforte.artificialharmonic.wav,31,9
187,C:\Users\Landon\Documents\audioWAV2\TRUMPET.B4.15.forte.normal.wav,27,14
188,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G3.15.pianissimo.normal.wav,27,15
189,C:\Users\Landon\Documents\audioWAV2\TUBA.A1.05.fortissimo.normal.wav,28,28
190,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.verylong.crescdecresc.normal.wav,28,28
191,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds5.15.fortissimo.normal.wav,26,26
192,C:\Users\Landon\Documents\audioWAV2\CELLO.D4.phrase.mezzoforte.arcospiccato.wav,10,10
193,C:\Users\Landon\Documents\audioWAV2\CELLO.D5.15.forte.arconormal.wav,10,10
194,C:\Users\Landon\Documents\audioWAV1\Flute.vib.Ab6.L.wav,16,0
195,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B4.05.forte.normal.wav,26,26
196,C:\Users\Landon\Documents\audioWAV2\TUBA.As0.long.mezzopiano.normal.wav,28,28
197,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.05.mezzoforte.normal.wav,28,28
198,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.15.fortissimo.normal.wav,15,15
199,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds5.15.forte.normal.wav,15,15
200,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs4.025.pianissimo.normal.wav,15,26
201,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As5.1.mezzopiano.nonvibrato.wav,31,27
202,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A3.05.pianissimo.normal.wav,26,26
203,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As2.05.mezzoforte.arconormal.wav,3,3
204,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.C4.05.mezzoforte.normal.wav,15,15
205,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs6.05.piano.normal.wav,11,11
206,C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Gb5.R.wav,1,1
207,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.025.piano.normal.wav,12,12
208,C:\Users\Landon\Documents\audioWAV2\BASSOON.D3.05.fortissimo.normal.wav,6,6
209,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.B4.R.wav,30,30
210,C:\Users\Landon\Documents\audioWAV2\VIOLA.B6.1.fortissimo.arconormal.wav,30,31
211,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G5.15.fortissimo.normal.wav,23,23
212,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs4.15.forte.normal.wav,4,4
213,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.phrase.mezzoforte.arcolegato.wav,3,3
214,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As3.15.pianissimo.normal.wav,26,26
215,C:\Users\Landon\Documents\audioWAV2\CELLO.A4.025.pianissimo.arconormal.wav,10,30
216,C:\Users\Landon\Documents\audioWAV2\TUBA.E3.025.mezzopiano.normal.wav,28,28
217,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.A4.verylong.piano.tremolo.wav,20,20
218,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.C4.R.wav,10,10
219,C:\Users\Landon\Documents\audioWAV1\bells.brass.B5.R.wav,9,9
220,C:\Users\Landon\Documents\audioWAV1\EbClarinet.B4.R.wav,14,14
221,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As1.phrase.mezzoforte.staccatissimo.wav,12,12
222,C:\Users\Landon\Documents\audioWAV2\CELLO.As4.05.pianissimo.arconormal.wav,10,31
223,C:\Users\Landon\Documents\audioWAV1\Crotale.F6.R.wav,13,13
224,C:\Users\Landon\Documents\audioWAV2\VIOLA.D5.15.fortissimo.arconormal.wav,30,30
225,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.F4.R.wav,24,24
226,C:\Users\Landon\Documents\audioWAV1\BbClarinet.E6.L.wav,8,8
227,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E3.phrase.mezzoforte.normal.wav,15,15
228,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Eb3.L.wav,1,1
229,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C4.15.mezzoforte.normal.wav,15,15
230,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.Gb5.L.wav,31,31
231,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Eb6.R.wav,27,27
232,C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.05.forte.normal.wav,11,11
233,C:\Users\Landon\Documents\audioWAV2\CELLO.F4.15.mezzopiano.arconormal.wav,10,10
234,C:\Users\Landon\Documents\audioWAV2\OBOE.As3.05.mezzoforte.normal.wav,22,27
235,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.A4.R.wav,29,29
236,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As3.15.mezzoforte.normal.wav,12,19
237,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.A5.L.wav,24,24
238,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Eb3.R.wav,3,3
239,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs2.025.pianissimo.arconormal.wav,10,10
240,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs5.1.forte.normal.wav,22,22
241,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Eb4.R.wav,16,16
242,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs2.025.fortissimo.normal.wav,19,30
243,C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.05.mezzoforte.normal.wav,26,26
244,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs3.1.pianissimo.normal.wav,4,4
245,C:\Users\Landon\Documents\audioWAV2\BASSOON.F4.025.fortissimo.normal.wav,6,6
246,C:\Users\Landon\Documents\audioWAV2\CLARINET.B6.15.piano.normal.wav,11,11
247,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.1.mezzopiano.normal.wav,28,28
248,C:\Users\Landon\Documents\audioWAV2\CELLO.B4.1.forte.arconormal.wav,10,10
249,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.025.pianissimo.normal.wav,28,28
250,C:\Users\Landon\Documents\audioWAV2\CLARINET.D6.05.pianissimo.normal.wav,11,23
251,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Ab3.L.wav,10,10
252,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs6.1.forte.arconormal.wav,30,30
253,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G5.1.pianissimo.normal.wav,15,15
254,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E1.1.moltopianissimo.arconormal.wav,3,3
255,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E5.025.mezzoforte.normal.wav,4,4
0,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.G3.L.wav,29,29
1,C:\Users\Landon\Documents\audioWAV1\Crotale.Eb6.R.wav,13,9
2,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A2.1.pianissimo.normal.wav,26,19
3,C:\Users\Landon\Documents\audioWAV1\BbClarinet.B3.L.wav,8,8
4,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F3.05.piano.normal.wav,15,15
5,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C3.15.fortissimo.normal.wav,19,19
6,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B4.1.fortissimo.arconormal.wav,31,31
7,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs5.05.mezzopiano.arconormal.wav,10,10
8,C:\Users\Landon\Documents\audioWAV1\bells.brass.E8.L.wav,9,31
9,C:\Users\Landon\Documents\audioWAV2\TUBA.B2.15.forte.normal.wav,28,28
10,C:\Users\Landon\Documents\audioWAV2\CELLO.Cs2.1.forte.arconormal.wav,10,10
11,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.phrase.forte.arcospiccato.wav,31,31
12,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs3.15.pianissimo.normal.wav,23,23
13,C:\Users\Landon\Documents\audioWAV2\BASSOON.C5.long.forte.majortrill.wav,6,6
14,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Bb2.R.wav,3,3
15,C:\Users\Landon\Documents\audioWAV2\OBOE.As6.1.piano.normal.wav,22,22
16,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D3.025.forte.normal.wav,12,12
17,C:\Users\Landon\Documents\audioWAV2\OBOE.E5.05.fortissimo.normal.wav,22,22
18,C:\Users\Landon\Documents\audioWAV2\GUITAR.B4.verylong.forte.harmonics.wav,17,17
19,C:\Users\Landon\Documents\audioWAV2\CELLO.E2.1.piano.arconormal.wav,10,10
20,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.E4.L.wav,30,30
21,C:\Users\Landon\Documents\audioWAV2\TROMBONE.C5.05.mezzoforte.normal.wav,26,26
22,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G2.1.fortissimo.normal.wav,12,4
23,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C6.1.pianissimo.normal.wav,27,6
24,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs6.15.fortissimo.normal.wav,11,31
25,C:\Users\Landon\Documents\audioWAV2\OBOE.Ds5.15.forte.normal.wav,22,22
26,C:\Users\Landon\Documents\audioWAV2\CELLO.A3.1.pianissimo.arconormal.wav,10,10
27,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs1.025.fortissimo.normal.wav,12,12
28,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.05.mezzoforte.arconormal.wav,3,3
29,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.15.forte.normal.wav,16,16
30,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.05.mezzoforte.arconormal.wav,31,3
31,C:\Users\Landon\Documents\audioWAV2\VIOLA.C4.025.fortissimo.arconormal.wav,30,4
32,C:\Users\Landon\Documents\audioWAV2\BASSOON.C5.025.forte.normal.wav,6,6
33,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds3.1.fortissimo.normal.wav,28,28
34,C:\Users\Landon\Documents\audioWAV2\CLARINET.D5.15.pianissimo.normal.wav,11,6
35,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.1.mezzoforte.arconormal.wav,31,31
36,C:\Users\Landon\Documents\audioWAV2\VIOLA.G5.05.mezzopiano.arconormal.wav,30,30
37,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs5.025.fortissimo.arconormal.wav,30,30
38,C:\Users\Landon\Documents\audioWAV2\BASSOON.E2.05.piano.normal.wav,6,6
39,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.Bb3.R.wav,3,3
40,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G2.verylong.fortissimo.normal.wav,26,26
