,Filepath,Label,Prediction
19,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.025.fortissimo.normal.wav,15,15
20,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Fs3.1.forte.majortrill.wav,19,19
21,C:\Users\Landon\Documents\audioWAV2\CLARINET.As5.025.pianissimo.normal.wav,11,4
22,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As4.05.mezzoforte.normal.wav,15,15
23,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G3.15.forte.arconormal.wav,3,3
24,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds5.1.mezzopiano.normal.wav,6,15
25,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs4.025.fortissimo.normal.wav,15,15
26,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.phrase.mezzoforte.legato.wav,12,10
27,C:\Users\Landon\Documents\audioWAV1\BassClarinet.E4.L.wav,4,4
28,C:\Users\Landon\Documents\audioWAV2\VIOLA.A6.long.mezzoforte.naturalharmonic.wav,30,30
29,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs4.15.mezzoforte.arconormal.wav,3,3
30,C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.phrase.mezzoforte.arcotremolo.wav,30,30
31,C:\Users\Landon\Documents\audioWAV2\OBOE.Gs5.1.forte.normal.wav,22,22
32,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs3.1.mezzopiano.nonvibrato.wav,10,30
33,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As5.15.mezzoforte.normal.wav,15,15
34,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.C5.L.wav,0,16
35,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs4.15.piano.normal.wav,22,15
36,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs4.025.forte.normal.wav,11,11
37,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.15.mezzopiano.normal.wav,16,16
38,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Fs2.1.fortissimo.normal.wav,19,19
39,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C1.15.mezzoforte.normal.wav,12,28
40,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A3.verylong.mezzopiano.harmonic.wav,4,4
41,C:\Users\Landon\Documents\audioWAV2\GUITAR.As3.verylong.piano.normal.wav,17,17
42,C:\Users\Landon\Documents\audioWAV2\TUBA.F2.05.forte.normal.wav,28,28
43,C:\Users\Landon\Documents\audioWAV2\CELLO.C5.05.pianissimo.arconormal.wav,10,10
44,C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.1.forte.normal.wav,6,19
45,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G3.long.pianissimo.normal.wav,27,16
46,C:\Users\Landon\Documents\audioWAV2\CELLO.G4.025.forte.arconormal.wav,10,10
47,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G5.025.mezzopiano.normal.wav,15,15
48,C:\Users\Landon\Documents\audioWAV1\BbClarinet.F3.L.wav,8,24
49,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G5.1.forte.normal.wav,27,27
50,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.05.forte.normal.wav,4,4
51,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs3.025.mezzoforte.arcocollegnobattuto.wav,3,3
52,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As3.025.fortissimo.arconormal.wav,3,30
53,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F4.phrase.forte.legato.wav,19,19
54,C:\Users\Landon\Documents\audioWAV2\BASSOON.F3.05.piano.normal.wav,6,6
55,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.E4.L.wav,16,16
56,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.C2.R.wav,3,3
57,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B3.025.mezzoforte.normal.wav,12,4
58,C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.G5.R.wav,1,1
59,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds6.long.piano.normal.wav,16,16
60,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.05.fortissimo.normal.wav,26,26
61,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.1.pianissimo.normal.wav,15,15
62,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.C2.R.wav,21,29
63,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs3.1.forte.normal.wav,23,23
64,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.C4.R.wav,31,31
65,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.025.pianissimo.normal.wav,15,15
66,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E5.long.forte.tremolo.wav,23,16
67,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Bb2.L.wav,3,3
68,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F4.025.mezzopiano.arconormal.wav,3,3
69,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A5.1.piano.normal.wav,4,4
70,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.05.fortissimo.normal.wav,12,4
71,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds5.1.mezzoforte.normal.wav,4,4
72,C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs4.15.forte.normal.wav,16,16
73,C:\Users\Landon\Documents\audioWAV2\BASSOON.C3.phrase.forte.fluttertonguing.wav,6,6
74,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F5.phrase.mezzoforte.fluttertonguing.wav,23,23
75,C:\Users\Landon\Documents\audioWAV2\CELLO.G3.15.forte.arconormal.wav,10,10
76,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs1.1.piano.normal.wav,12,12
77,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Ab3.R.wav,10,10
78,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E4.1.fortissimo.normal.wav,19,19
79,C:\Users\Landon\Documents\audioWAV2\FLUTE.A5.15.pianissimo.normal.wav,16,16
80,C:\Users\Landon\Documents\audioWAV2\TROMBONE.D4.1.pianissimo.normal.wav,26,26
81,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.05.pianissimo.normal.wav,15,15
82,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.1.mezzopiano.normal.wav,28,28
83,C:\Users\Landon\Documents\audioWAV2\VIOLA.E7.long.mezzoforte.artificialharmonic.wav,30,30
84,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.025.fortissimo.normal.wav,28,28
85,C:\Users\Landon\Documents\audioWAV2\CELLO.G4.1.forte.arconormal.wav,10,30
86,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G2.1.mezzoforte.normal.wav,26,26
87,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs5.025.mezzopiano.arconormal.wav,10,10
88,C:\Users\Landon\Documents\audioWAV2\CELLO.C6.05.fortissimo.arconormal.wav,10,22
89,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F5.1.fortissimo.normal.wav,4,4
90,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs6.025.fortissimo.normal.wav,23,23
91,C:\Users\Landon\Documents\audioWAV2\TROMBONE.C5.05.fortissimo.normal.wav,26,26
92,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C7.05.fortissimo.arconormal.wav,31,30
93,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.F3.L.wav,21,21
94,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs2.long.forte.majortrill.wav,28,28
95,C:\Users\Landon\Documents\audioWAV2\VIOLA.As4.15.forte.arconormal.wav,30,30
96,C:\Users\Landon\Documents\audioWAV2\VIOLA.C5.15.forte.arconormal.wav,30,30
97,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.C7.R.wav,21,21
98,C:\Users\Landon\Documents\audioWAV1\Bassoon.Eb2.R.wav,6,6
99,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As3.1.piano.normal.wav,19,19
100,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C4.05.fortissimo.normal.wav,15,15
101,C:\Users\Landon\Documents\audioWAV2\CELLO.F2.phrase.mezzoforte.arcostaccato.wav,10,10
102,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G4.1.fortissimo.normal.wav,23,23
103,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.A5.L.wav,29,9
104,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.F5.L.wav,1,1
105,C:\Users\Landon\Documents\audioWAV2\OBOE.C6.05.piano.normal.wav,22,22
106,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.D5.15.forte.normal.wav,15,15
107,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.B4.L.wav,21,21
108,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.E4.L.wav,21,21
109,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.05.mezzopiano.normal.wav,15,15
110,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.1.piano.arcosultasto.wav,31,30
111,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.verylong.crescdecresc.normal.wav,28,28
112,C:\Users\Landon\Documents\audioWAV2\TUBA.A1.1.mezzoforte.normal.wav,28,28
113,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G4.05.mezzoforte.normal.wav,15,15
114,C:\Users\Landon\Documents\audioWAV1\BassTrombone.E1.L.wav,7,7
115,C:\Users\Landon\Documents\audioWAV2\TROMBONE.F2.verylong.fortissimo.normal.wav,26,20
116,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.Ab5.R.wav,10,31
117,C:\Users\Landon\Documents\audioWAV1\BassClarinet.C3.R.wav,4,4
118,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds5.long.piano.normal.wav,27,11
119,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Ab3.L.wav,27,27
120,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C6.1.fortissimo.normal.wav,23,23
121,C:\Users\Landon\Documents\audioWAV2\TRUMPET.A5.1.mezzoforte.normal.wav,27,27
122,C:\Users\Landon\Documents\audioWAV2\FLUTE.D4.05.mezzopiano.normal.wav,16,26
123,C:\Users\Landon\Documents\audioWAV2\VIOLA.G5.long.mezzoforte.artificialharmonic.wav,30,30
124,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds5.15.piano.normal.wav,4,4
125,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G3.15.pianissimo.normal.wav,15,15
126,C:\Users\Landon\Documents\audioWAV2\OBOE.As4.15.piano.normal.wav,22,22
127,C:\Users\Landon\Documents\audioWAV2\TROMBONE.F2.verylong.forte.normal.wav,26,25
128,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.15.pianissimo.normal.wav,11,11
129,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs3.05.fortissimo.arconormal.wav,30,30
130,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.C5.15.forte.normal.wav,15,15
131,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B4.05.forte.normal.wav,26,26
132,C:\Users\Landon\Documents\audioWAV2\CLARINET.E5.1.piano.normal.wav,11,11
133,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B2.1.pianissimo.arconormal.wav,3,3
134,C:\Users\Landon\Documents\audioWAV2\OBOE.Gs4.025.fortissimo.normal.wav,22,22
135,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.Bb4.R.wav,31,31
136,C:\Users\Landon\Documents\audioWAV1\BassTrombone.B2.R.wav,7,25
137,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.1.piano.arconormal.wav,30,30
138,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D4.15.fortissimo.normal.wav,23,23
139,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.D6.R.wav,24,24
140,C:\Users\Landon\Documents\audioWAV2\CLARINET.D3.15.forte.normal.wav,11,11
141,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.025.mezzopiano.arconormal.wav,31,19
142,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.1.fortissimo.normal.wav,23,23
143,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A4.05.pianissimo.normal.wav,26,4
144,C:\Users\Landon\Documents\audioWAV2\CELLO.Ds2.05.piano.arconormal.wav,10,10
145,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.E5.R.wav,16,16
146,C:\Users\Landon\Documents\audioWAV2\CLARINET.F3.05.fortissimo.normal.wav,11,11
147,C:\Users\Landon\Documents\audioWAV2\CLARINET.B6.05.pianissimo.normal.wav,11,11
148,C:\Users\Landon\Documents\audioWAV2\FLUTE.F5.025.pianissimo.normal.wav,16,16
149,C:\Users\Landon\Documents\audioWAV2\TUBA.E2.15.pianissimo.normal.wav,28,28
150,C:\Users\Landon\Documents\audioWAV2\VIOLA.F3.05.piano.arconormal.wav,30,30
151,C:\Users\Landon\Documents\audioWAV2\BASSOON.E3.verylong.crescdecresc.normal.wav,6,29
152,C:\Users\Landon\Documents\audioWAV2\OBOE.D4.05.forte.normal.wav,22,22
153,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.15.fortissimo.normal.wav,11,11
154,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs2.1.mezzopiano.arconormal.wav,10,10
155,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.D7.R.wav,32,32
156,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B4.1.pianissimo.normal.wav,23,23
157,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A4.1.forte.normal.wav,26,26
158,C:\Users\Landon\Documents\audioWAV2\CELLO.E4.025.forte.arconormal.wav,10,3
159,C:\Users\Landon\Documents\audioWAV2\OBOE.B4.phrase.mezzoforte.nonlegato.wav,22,22
160,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.15.forte.normal.wav,15,15
161,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs2.025.piano.normal.wav,26,26
162,C:\Users\Landon\Documents\audioWAV2\OBOE.C5.15.fortissimo.normal.wav,22,22
163,C:\Users\Landon\Documents\audioWAV1\BbClarinet.Bb5.L.wav,8,5
164,C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs6.verylong.forte.normal.wav,16,22
165,C:\Users\Landon\Documents\audioWAV2\CELLO.F2.1.piano.arconormal.wav,10,10
166,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B3.15.fortissimo.normal.wav,26,26
167,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs5.15.piano.normal.wav,6,16
168,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs4.verylong.crescdecresc.normal.wav,6,29
169,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs4.05.fortissimo.normal.wav,19,19
170,C:\Users\Landon\Documents\audioWAV2\CELLO.E2.1.forte.arconormal.wav,10,10
171,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.B4.R.wav,10,10
172,C:\Users\Landon\Documents\audioWAV2\VIOLA.C4.1.piano.pizznormal.wav,30,30
173,C:\Users\Landon\Documents\audioWAV2\CELLO.Cs3.05.forte.arconormal.wav,10,10
174,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Eb4.L.wav,24,24
175,C:\Users\Landon\Documents\audioWAV1\EbClarinet.G3.L.wav,14,14
176,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Ab5.L.wav,32,23
177,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F6.1.fortissimo.majortrill.wav,23,22
178,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G4.025.forte.arconormal.wav,3,3
179,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D1.05.fortissimo.normal.wav,12,12
180,C:\Users\Landon\Documents\audioWAV1\BassTrombone.G2.R.wav,7,7
181,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.B4.L.wav,31,31
182,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.F4.L.wav,21,21
183,C:\Users\Landon\Documents\audioWAV1\Bassoon.Db4.L.wav,6,6
184,C:\Users\Landon\Documents\audioWAV2\CELLO.C4.long.mezzoforte.arcoharmonic.wav,10,10
185,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As4.05.pianissimo.normal.wav,15,15
186,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As3.15.forte.normal.wav,15,15
187,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C6.025.piano.normal.wav,23,23
188,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.1.mezzopiano.arconormal.wav,3,31
189,C:\Users\Landon\Documents\audioWAV2\VIOLA.E7.1.mezzoforte.artificialharmonic.wav,30,30
190,C:\Users\Landon\Documents\audioWAV1\Tuba.Bb1.R.wav,28,28
191,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Eb4.R.wav,21,21
192,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E3.1.mezzoforte.normal.wav,15,15
193,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.C4.R.wav,10,23
194,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Gb2.L.wav,10,10
195,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E3.phrase.forte.minortrill.wav,27,27
196,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs5.05.forte.normal.wav,22,22
197,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.D6.R.wav,21,29
198,C:\Users\Landon\Documents\audioWAV1\EbClarinet.Ab4.L.wav,14,14
199,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E4.1.fortissimo.normal.wav,4,4
200,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs6.15.fortissimo.normal.wav,11,30
201,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B0.05.forte.normal.wav,12,28
202,C:\Users\Landon\Documents\audioWAV1\Horn.Ab2.R.wav,19,19
203,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.G4.R.wav,29,29
204,C:\Users\Landon\Documents\audioWAV2\TUBA.A2.15.pianissimo.normal.wav,28,28
205,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.15.mezzopiano.normal.wav,28,28
206,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs5.05.fortissimo.normal.wav,15,15
207,C:\Users\Landon\Documents\audioWAV2\BASSOON.As1.15.fortissimo.normal.wav,6,28
208,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs3.verylong.piano.glissando.wav,19,19
209,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A4.1.forte.normal.wav,15,15
210,C:\Users\Landon\Documents\audioWAV2\VIOLA.C6.1.fortissimo.arconormal.wav,30,30
211,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs5.1.fortissimo.normal.wav,26,26
212,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.1.forte.normal.wav,15,15
213,C:\Users\Landon\Documents\audioWAV2\FLUTE.D5.025.piano.normal.wav,16,26
214,C:\Users\Landon\Documents\audioWAV2\VIOLA.G5.1.fortissimo.arconormal.wav,30,30
215,C:\Users\Landon\Documents\audioWAV1\Crotale.Eb7.L.wav,13,9
216,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B3.05.forte.arconormal.wav,3,3
217,C:\Users\Landon\Documents\audioWAV2\BASSOON.A3.1.mezzoforte.normal.wav,6,6
218,C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.025.forte.normal.wav,16,16
219,C:\Users\Landon\Documents\audioWAV2\VIOLA.As3.1.fortissimo.snappizz.wav,30,30
220,C:\Users\Landon\Documents\audioWAV2\VIOLA.As4.15.fortissimo.arconormal.wav,30,30
221,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D3.1.forte.normal.wav,12,12
222,C:\Users\Landon\Documents\audioWAV2\TUBA.E3.05.forte.normal.wav,28,28
223,C:\Users\Landon\Documents\audioWAV1\Flute.vib.A4.L.wav,16,16
224,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G1.05.mezzopiano.arconormal.wav,3,3
225,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs4.1.forte.normal.wav,22,22
226,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs2.05.mezzoforte.normal.wav,19,19
227,C:\Users\Landon\Documents\audioWAV2\CLARINET.C5.phrase.mezzoforte.normal.wav,11,29
228,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E2.025.pianissimo.normal.wav,4,28
229,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D2.05.forte.arconormal.wav,3,3
230,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds5.15.piano.normal.wav,23,27
231,C:\Users\Landon\Documents\audioWAV2\FLUTE.F4.phrase.mezzoforte.tripletonguing.wav,16,16
232,C:\Users\Landon\Documents\audioWAV2\TUBA.F4.025.mezzopiano.normal.wav,28,28
233,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.1.mezzopiano.normal.wav,15,15
234,C:\Users\Landon\Documents\audioWAV2\FLUTE.F7.025.forte.normal.wav,16,16
235,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E2.05.forte.normal.wav,4,4
236,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E2.15.piano.arconormal.wav,3,3
237,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.long.mezzoforte.arcosulponticello.wav,31,31
238,C:\Users\Landon\Documents\audioWAV2\FLUTE.F6.15.pianissimo.normal.wav,16,16
239,C:\Users\Landon\Documents\audioWAV2\TROMBONE.F4.15.forte.normal.wav,26,26
240,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.05.mezzoforte.arconormal.wav,31,31
241,C:\Users\Landon\Documents\audioWAV2\CLARINET.G4.025.piano.normal.wav,11,11
242,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.Gb3.R.wav,10,10
243,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds3.verylong.crescdecresc.normal.wav,28,4
244,C:\Users\Landon\Documents\audioWAV2\CELLO.F5.025.fortissimo.arconormal.wav,10,10
245,C:\Users\Landon\Documents\audioWAV2\CELLO.F2.15.pianissimo.arconormal.wav,10,10
246,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G1.15.fortissimo.arconormal.wav,3,3
247,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.1.piano.normal.wav,4,4
248,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs4.05.piano.normal.wav,11,6
249,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B3.phrase.mezzoforte.arconormal.wav,3,4
250,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B3.phrase.mezzopiano.arcodetache.wav,31,31
251,C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.D5.L.wav,1,1
252,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.1.fortissimo.arcomartele.wav,31,31
253,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.C5.025.mezzopiano.normal.wav,15,6
254,C:\Users\Landon\Documents\audioWAV2\VIOLA.D5.1.fortissimo.arconormal.wav,30,30
255,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.B6.L.wav,21,32
0,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Db4.R.wav,27,27
1,C:\Users\Landon\Documents\audioWAV2\CLARINET.A6.1.piano.normal.wav,11,11
2,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs3.1.fortissimo.normal.wav,23,23
3,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs5.05.forte.normal.wav,15,10
4,C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs5.025.fortissimo.arconormal.wav,30,30
5,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs3.phrase.pianissimo.normal.wav,28,3
6,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As0.phrase.mezzoforte.nonlegato.wav,12,28
7,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs4.15.pianissimo.normal.wav,26,26
8,C:\Users\Landon\Documents\audioWAV2\VIOLA.C7.025.pianissimo.arconormal.wav,30,30
9,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Ab4.L.wav,29,29
10,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F4.1.mezzoforte.normal.wav,19,19
11,C:\Users\Landon\Documents\audioWAV2\OBOE.G5.1.forte.tremolo.wav,22,22
12,C:\Users\Landon\Documents\audioWAV1\bells.plastic.Db6.L.wav,9,9
13,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs1.15.forte.arconormal.wav,3,3
14,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.B2.L.wav,21,21
15,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds6.1.pianissimo.normal.wav,11,6
16,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.C5.L.wav,32,32
17,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C5.1.mezzoforte.normal.wav,15,15
18,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F5.025.mezzopiano.normal.wav,15,15
19,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.025.mezzoforte.normal.wav,15,6
20,C:\Users\Landon\Documents\audioWAV2\OBOE.B3.1.piano.normal.wav,22,22
21,C:\Users\Landon\Documents\audioWAV1\EbClarinet.Ab4.R.wav,14,14
22,C:\Users\Landon\Documents\audioWAV2\TUBA.A2.15.mezzoforte.normal.wav,28,28
23,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A5.025.fortissimo.normal.wav,15,23
24,C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.05.forte.normal.wav,16,16
25,C:\Users\Landon\Documents\audioWAV2\CELLO.G3.05.mezzopiano.arconormal.wav,10,10
26,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F5.05.pianissimo.normal.wav,27,22
27,C:\Users\Landon\Documents\audioWAV2\BASSOON.D5.1.piano.normal.wav,6,6
28,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F5.025.fortissimo.normal.wav,23,23
29,C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.phrase.mezzoforte.staccato.wav,16,16
30,C:\Users\Landon\Documents\audioWAV2\CELLO.D2.15.pianissimo.arconormal.wav,10,10
31,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C4.05.forte.normal.wav,4,4
32,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.05.mezzoforte.normal.wav,23,4
33,C:\Users\Landon\Documents\audioWAV2\CLARINET.E5.15.piano.normal.wav,11,14
34,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D2.05.forte.normal.wav,12,12
35,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs4.025.fortissimo.snappizz.wav,31,26
36,C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.D6.L.wav,24,24
37,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G3.025.piano.normal.wav,12,12
38,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs4.05.mezzoforte.normal.wav,23,26
